Player_name,Team_name,Age,Positions,Apps,Mins,Goals,Assists,Yel,Red,Shoots_pg,Pass_success(%),AerialsWon,MotM,Rating,Tackles,Interceptions,Fouls,Offsides,Clear,Dribbled_past_pg,Blocks,OwnG,Shots_pg,KeyPasses_pg,Dribbles_pg,Fouled,Offsides_pg,Dispossessed_pg,Bad_Controls_pg,Passes_pg,Crosses_pg,Long_pass_pg,Through_pass_pg,xG,Goals-xG,xG_per_90m,Total_shots,xG_per_total_shots
Sofiane Diop,Nice,23,AM(CLR),14(8),1231,1,4,1,0,1.3,82.5,0.5,1,6.73,0,1,0,0,0,0,0,0,2,3,1,2,1,3,3,29.6,0.5,1.2,0,2.31,-1.31,0.17,28,0.08
Sofiane Diop,Nice,23,AM(CLR),14(8),1231,1,4,1,0,1.3,82.5,0.5,1,6.73,0,1,0,0,0,0,0,0,1.3,1,1,1.2,0.1,1,1.8,26,2,0,0,0.92,0.08,1.26,2,0.46
Sofiane Diop,Nice,23,AM(CLR),14(8),1231,1,4,1,0,1.3,82.5,0.5,1,6.73,0,1,0,0,0,0,0,0,1.3,1,1,1.2,0.1,1,1.8,26,2,0,0,2.31,-1.31,0.17,28,0.08
Sofiane Diop,Nice,23,AM(CLR),14(8),1231,1,4,1,0,1.3,82.5,0.5,1,6.73,0,1,0,0,0,0,0,0,1.3,1,1,1.2,0.1,1,1.8,29.6,0.5,1.2,0,0.92,0.08,1.26,2,0.46
Sofiane Diop,Nice,23,AM(CLR),14(8),1231,1,4,1,0,1.3,82.5,0.5,1,6.73,0,1,0,0,0,0,0,0,1.3,1,1,1.2,0.1,1,1.8,29.6,0.5,1.2,0,2.31,-1.31,0.17,28,0.08
Sofiane Diop,Nice,23,AM(CLR),14(8),1231,1,4,1,0,1.3,82.5,0.5,1,6.73,1,0.7,0.4,0,0.1,0.6,0.1,0,2,3,1,2,1,3,3,26,2,0,0,0.92,0.08,1.26,2,0.46
Sofiane Diop,Nice,23,AM(CLR),14(8),1231,1,4,1,0,1.3,82.5,0.5,1,6.73,1,0.7,0.4,0,0.1,0.6,0.1,0,2,3,1,2,1,3,3,26,2,0,0,2.31,-1.31,0.17,28,0.08
Sofiane Diop,Nice,23,AM(CLR),14(8),1231,1,4,1,0,1.3,82.5,0.5,1,6.73,1,0.7,0.4,0,0.1,0.6,0.1,0,2,3,1,2,1,3,3,29.6,0.5,1.2,0,0.92,0.08,1.26,2,0.46
Sofiane Diop,Nice,23,AM(CLR),14(8),1231,1,4,1,0,1.3,82.5,0.5,1,6.73,1,0.7,0.4,0,0.1,0.6,0.1,0,2,3,1,2,1,3,3,29.6,0.5,1.2,0,2.31,-1.31,0.17,28,0.08
Sofiane Diop,Nice,23,AM(CLR),14(8),1231,1,4,1,0,1.3,82.5,0.5,1,6.73,1,0.7,0.4,0,0.1,0.6,0.1,0,1.3,1,1,1.2,0.1,1,1.8,26,2,0,0,0.92,0.08,1.26,2,0.46
Sofiane Diop,Nice,23,AM(CLR),14(8),1231,1,4,1,0,1.3,82.5,0.5,1,6.73,1,0.7,0.4,0,0.1,0.6,0.1,0,1.3,1,1,1.2,0.1,1,1.8,26,2,0,0,2.31,-1.31,0.17,28,0.08
Sofiane Diop,Nice,23,AM(CLR),14(8),1231,1,4,1,0,1.3,82.5,0.5,1,6.73,1,0.7,0.4,0,0.1,0.6,0.1,0,1.3,1,1,1.2,0.1,1,1.8,29.6,0.5,1.2,0,0.92,0.08,1.26,2,0.46
Sofiane Diop,Nice,23,AM(CLR),14(8),1231,1,4,1,0,1.3,82.5,0.5,1,6.73,1,0.7,0.4,0,0.1,0.6,0.1,0,1.3,1,1,1.2,0.1,1,1.8,29.6,0.5,1.2,0,2.31,-1.31,0.17,28,0.08
Dango Ouattara,Lorient,22,"D(L),M(LR)",18,1552,6,5,1,1,2.9,63.9,2.2,4,7.44,2.3,1.1,0.8,0,0.9,0.7,0.3,0,2.9,1.3,1.6,2.4,0.1,1.2,2.5,22.3,0.2,0.4,0.2,5.13,0.87,0.3,52,0.1
Alexandre Lacazette,Lyon,32,"M(CLR),FW",34(1),2938,27,5,3,0,3.3,75.5,0.8,5,7.42,1.2,0.4,1.8,0,0.1,0.5,0.1,0,3.3,1.4,1.1,1.6,0.4,1.3,1.9,24.9,0.1,0.8,0.1,24.12,2.88,0.74,115,0.21
Rémy Cabella,Lille,34,"M(CLR),FW",28(4),2535,7,10,3,0,1.3,84.3,0.3,5,7.38,2,0.5,0.8,0,0.2,1.1,0.2,0,1.3,3.2,1.3,1.4,0.1,1.1,1.5,49.1,1.6,0.9,0.2,7.93,-0.93,0.28,42,0.19
Lucas Paquetá,Lyon,26,"M(CLR),FW",2,161,0,0,0,0,2.5,87.1,2,0,7.32,2.5,0.5,1,0,1.5,1,0,0,2.5,1.5,0.5,1.5,0,0.5,1,62,0.5,5,1.5,0.38,-0.38,0.21,5,0.08
Téji Savanier,Montpellier,32,M(C),30,2557,12,4,4,3,2.1,77.9,0.4,7,7.28,1.5,1,1.9,0,0.4,1.6,0.1,0,2.1,1.9,2.4,3.2,0,1.7,2.4,47.3,1.7,4.9,0.1,7.69,4.31,0.27,64,0.12
Enzo Le Fée,Lorient,24,M(CLR),35,3039,5,5,5,0,1.3,84.7,0.3,5,7.26,3.1,1,1.2,0,0.9,2,0.1,0,1.3,1.9,1.9,1.8,0.1,1.6,2.1,56.1,0.9,3,0.1,2.83,2.17,0.08,45,0.06
Romain Faivre,Lorient,25,AM(CLR),14(2),1253,5,3,0,0,1.6,86.8,0,2,7.22,0.8,0.1,0.8,0,0.2,1.3,0,0,1.6,1.1,3,2.2,0.1,0.6,1.9,31.8,0.4,0.6,0.1,2.17,2.83,0.16,25,0.09
Romain Faivre,Lorient,25,AM(CLR),14(2),1253,5,3,0,0,1.6,86.8,0,2,7.22,0.8,0.1,0.8,0,0.2,1.3,0,0,1.6,1.1,3,2.2,0.1,0.6,1.9,31.8,0.4,0.6,0.1,0.13,-0.13,0.04,5,0.03
