,회사명,채용공고 제목,채용공고 세부 사항,기술 세부 사항,링크
224,리얼드로우,AI Researcher (이미지 생성 모델링) 리더급,"서울 마포구,경력 10-20년","리얼드로우의 AI Researcher는 이미지 생성 AI에 대한 새로운 연구를 기반으로 정확한 학습데이터를 규정하고, 적은 학습데이터로 작가의 의도를 정확히 구현하는 모델링을 담당합니다. 때문에 리서치에 대한 탐구와 집착에서 시작하여 연구 결과를 엔지니어링으로 구현할 AI Research 리더를 모십니다.► 주요업무,이미지 생성 모델링 기술 셋팅,이미지 생성 AI 에 대한 연구를 적용한 모델링 고도화,LMM을 활용한 웹툰 이미지 생성► 전형절차서류 ＞ 1차 면접 ＞ 2차 면접 ＞ 최종합격,직무 특성에 따라 1차 면접 전 사전 과제가 진행될 수 있습니다.,경력직 후보자의 경우, 2차 면접 후 후보자 동의 하에 레퍼런스 체크가 진행될 수 있습니다.,입사 후 3개월의 수습기간이 있으며, 처우/복리후생의 차등은 없습니다.,,ML 관련 분야 전공자 또는 이에 준하는 유관 업무 경험을 5년 이상 보유한 분,이미지 생성 AI 관련 최신 논문의 이해 및 구현 역량이 있는 분,python, pytorch, fastapi, gradio, jupyter notebook, tensorflow, linux, docker 활용 역량,,AI 관련 석사, 박사 학위자,AI 기반의 서비스 출시 경험 보유자,AI 관련 오픈소스 커뮤니티 활동 경험 보유자,새로운 기술에 관심이 많은 분,Dall-e, Midjourney, Stable Diffusion과 같은 이미지 생성 AI에 대한 경험이 있는 분,웹툰에 대한 높은 관심과 애정 보유자,..오타쿠시죠? 그럴거라 믿어요.. 제발",https://www.wanted.co.kr/wd/203095
225,마인드시프트 ,시스템 엔지니어 (10년차 이내),"서울 강남구,경력 1-10년","**이런 일을 해요.**- 서버, 네트워크 등 인프라 장애 트러블 슈팅- 금융 서비스 제공을 위한 시스템 개발- 사내 IT 인프라 시스템 (윈도우즈,맥,리눅스) 운영관리- AWS에 대한 설계 및 유지 보수- 사내 보안점검,**꼭 이런 사람이었으면 해요.**- 문제 해결을 위한 적극적인 커뮤니케이션 능력을 보유하신 분- 새로운&amp;모르던 기술에 대한 열정과 관심이 있으신 분- 근본적인 원인을 파악하고 그에 대한 해결방법을 고민하시는 분**이런 스택을 필요로 해요.**- AWS 환경에서 애플리케이션을 개발하고 배포, 운영한 경험을 보유하신 분- 서버,네트워크 인프라에 대한 기본 지식이 있는 분- On-Premise 환경에서의 서비스 운영 경험이 있는 분- 하나 이상의 Scripting language(Bash, Go, Python, Javascript 등)에 대한 지식 혹은 활용 경험이 있으신 분,**이런 사람은 좀 더 관심을 가지고 볼게요.**- ISMS 인증 경험- VPN, 방화벽, 라우터, L3/L4/L7 스위치 운영 경험- Windows, Apple 중앙 기기 관리에 대한 경험",https://www.wanted.co.kr/wd/214851
226,투애니쓰리랩스,Core Engineer,"서울 성동구,경력 3-10년",",Cosmos 기반의 다양한 블록체인을 구현하고 관리하는 직무를 담당합니다. 이 포지션에서는 체인의 기능성과 안정성을 유지하는 데 중요한 역할을 합니다. 또한, 외부 및 내부 팀이 체인을 사용해 다양한 프로젝트를 수행할 수 있도록 필요한 지원을 제공합니다. 이는 프로젝트 팀이 기술 스택을 통해 특정 응용 프로그램을 위한 블록체인을 만들 때, 그들이 자신의 맞춤형 경제와 사용자 경험을 디자인할 수 있도록 돕는 것을 포함합니다. 이러한 역할을 수행함으로써, Core Engineer는 우리의 웹3 사용자 경험을 혁신하는 데 기여하게 됩니다.- cosmos기반의 Move, Wasm 또는 EVM 체인 구현 및 관리- 외부 팀과의 협력에 따른 체인 기능 추가 및 dev tooling- contract 기술 개발 및 지원,전형절차는 서류 전형, 1차 면접(실무자), 2차 면접(경영진) 순서로 진행됩니다.,,cosmos 기반 블록체인에 대한 경험 또는 이해,Move, Wasm 또는 Solidity를 사용한 프로젝트 경험,Dev tooling 경험,,VM runtime을 다뤄본 경험 또는 이해,블록체인 운영 경험,영어 커뮤니케이션 가능",https://www.wanted.co.kr/wd/213424
227,모빅랩,Senior AI Researcher,"서울 서초구,경력 3-25년",",초음파 데이터를 기반으로 하는 AI 알고리즘 개발,각종 데이터 수집, 가공, 정제 및 분석,로그데이터 분석 및 트렌드 예측,데이터 모델링 및 시각화,데이터 활용 전략 수립,KPI 및 주요 지표 정의,,SQL, Python, R 등 통계/분석 프로그램 활용 가능한 분,다양한 데이터에서 Insight를 찾아내는 능력 갖추신 분,딥러닝/머신러닝 등 모델링에 활용하는 언어 및 도구 하나 이상 활용 가능한 분,딥러닝/머신러닝에 대한 기본 지식을 보유하여 AI개발 또는 관련 업무에 바로 참여 가능한 분,데이터 분석, 파이프라인 및 데이터 기반 서비스 관련 업무 경험 보유하신 분,원활하고 명확한 커뮤니케이션 및 매끄러운 문서 작성 능력이 있으신 분,,머신러닝/데이터마이닝/통계/수학 등 관련 분야 박사 학위 또는 관련 업무 7년 이상 수행하신 분,데이터를 가공하여 모델 개발/검증까지 도출할 수 있는 전체 분석 프로세스 경험이 있으신 분,대용량, 실시간 데이터 처리 아키텍처 구축과 관련된 직간접적인 경험 보유자,딥러닝 혹은 머신러닝을 활용한 분석 과제 수행 또는 공모전 입상 경력이 있으신 분,음성인식, 음성합성, 신호처리, 언어처리, 인공지능 분야 업무 경험 우대,초음파 및 각종 데이터 관련 전문 지식 보유자",https://www.wanted.co.kr/wd/205410
228,이노그리드,[클라우드 개발팀] SW개발,"서울 중구,경력 3-5년","[개발 1파트]- IaaS, PaaS, CMP 솔루션 기반 프로젝트 수행- Java Spring boot 기반 백엔드 개발- React, Typescript 기반의 프론트 개발,- IT관련 전공 혹은 개발 경력 3년 이상 보유자- Java, Golang 환경에서 REST API 연동 개발 경험- React 기반 서비스 개발 및 배포 경험,- 개발 리딩이 하시거나 팀 관리 운영 경험이 있는 분- 클라우드 관련 프로젝트 수행 경험이 있는 분- R&amp;D 정부 과제 수행 경험이 있는 분- 클라우드 관련 자격증 보유하신 분- 클라우드 네이티브에 관심이 있으신 분",https://www.wanted.co.kr/wd/206595
229,오브라운,플랫폼 개발자 (5~10년),"서울 강남구,경력 5-10년",",기술스택: node.js, react.js, next.js, mongodb, aws,서비스 개발 및 운영,기본 코드의 리팩토링, 통합, 문서화 ,내/ 외부 API 연동,AWS 웹 서비스 배포, 운영, 유지 보수,,학력: 고졸 이상,경력: 경력 5-10년,웹프로그램 프로그래밍 개발언어에 대한 이해와 개발능력,node.js 기반 RESTful 서비스 개발 경험,빌드, 테스트, 배포 자동화 경험,AWS 서비스 운영 경험,git 사용에 익숙하신 분,최신 기술에 대한 이해와 빠른 습득 능력을 갖추신 분,원활한 커뮤니케이션 능력을 갖추신 분,,풀스택 (백엔드 / 프론트엔드) 가능자 우대,React 또는 기타 웹 프레임워크을 사용한 경험이 있으신 분,SSR, SSG, CSR에 대한 이해도,RESTful API에 대한 이해도,대규모 웹 서비스 환경에서 이슈 분석, 문제 해결, 성능 최적화 경험을 보유하신 분,CI/CD를 통한 테스트 및 자동화 경험을 보유하신 분,다양한 언어를 다뤄보신 분,영어를 잘하시는 분",https://www.wanted.co.kr/wd/201271
230,에이치랩코리아,System Engineer (DevOps) (2년 이상),"경기 성남시,경력 2-8년",",K8S / Docker 기반 서비스 운영 및 관리,AWS/GCP 기반 서버 인프라 구성 및 운영, 관리, 장애처리,반복 작업에 대한 프로세스 자동화,,AWS / 리눅스 시스템 엔지니어링 경력 2년 이상,EKS / Docker 환경 기반 서비스 운영에 익숙하신 분,Linux 시스템 운영, 모니터링, 트러블슈팅, 자동화 경험이 있으신분,블록체인 노드 구조에 대한 이해도가 있으신 분 (PoS 합의 알고리즘, Block finality 등에 대한 지식),블록체인 노드 운영 경험이나 스테이킹 서비스 이용 경험이 있으신 분,,Bash/Python 등 리눅스 기반 스크립트로 반복 작업 자동화가 가능 하신 분,재사용성에 대한 고려와 자동화를 주도적으로 하실 수 있는 분,문제 해결을 위해 적극적으로 소통하고 다양한 접근 방법을 적용해본 경험이 있는 분,영어 회화 가능자",https://www.wanted.co.kr/wd/213696
231,다이얼로그디자인에이전시,AI/NLP R&D Engineer (3년 이상),"서울 송파구,경력 3-5년","1. AI Solution Lab AI 엔지니어의 미션은 다음과 같습니다. ,LLM과 생성형 AI를 상품화를 가로막는 허들이 무엇인지를 발견하고, 이런 허들을 넘기 위한 방법이 무엇인지를 데이터와 모델 관점에서 고민합니다. , LLM 간의 비교를 통해 프로젝트의 특성에 부합하는 최적의 언어 모델을 선정하고 튜닝하는 방법을 고민합니다. 2. AI Solution Lab AI 엔지니어의 주요 업무는 다음과 같습니다.,AI 모델의 학습이나 파인튜닝 등에 필요한 데이터를 기획합니다.,상용 LLM 및 임베딩 모델 파인튜닝 등을 통해 AI 모델을 개발합니다.,RAG 시스템을 이용한 도메인 기반 언어 솔루션을 연구하고 개발합니다.,AI 응용 서비스, 솔루션에 탑재하는 AI 모델의 성능 평가 지표를 만듭니다.,AI 응용 서비스, 솔루션에 탑재하는 AI 모델의 성능을 평가하고 개선합니다.,AI Solution Lab이 개발하는 AI 응용 서비스, 솔루션에 탑재할 AI 모델의 최적화를 연구합니다.,가장 중요한 자격 요건은 ,실무 경험에서 비롯되는 자연어처리 분야에 대한 깊이 있는 이해와 LLM 분야 기술 동향과 현안을 파악해 실무에 적용하고, 실무 적용에서 발생하는 문제를 해결하는 능력입니다.,""생성형 AI와 LLM"" 분야의 최신 동향과 기술을 이해하고, dda가 개발하는 서비스에 접목이 가능한지를 검토하고, 실제로 구현할 수 있어야 합니다. , ""생성형 AI"" 기술의 장담점 및 현안을 이해하고, 생성형 AI 기술의 한계를 최소화하여 서비스를 최적화할 수 있는 방법을 모델 관점에서 풀어낼 수 있어야 합니다. ※ 자연어처리와 딥러닝 기반의 언어 모델, LLM 활용 실무 경력은 최우선 자격 요건입니다.※ 관련 경력이 없으신 분은 선발하지 않습니다.이외에 세부적인 자격요건은 아래와 같습니다.,자연어처리와 딥러닝 관련 실무 개발 경력이 3년 이상이신 분,LLM/RAG 기반의 상용 AI 모델 서빙 경험이 있으신 분,Tensorflow / Pytorch 등의 AI 프레임워크를 능숙하게 다루실 수 있는 분,트랜스포머 계열의 언어 모델을 활용한 학습, 파인튜닝 등의 연구 개발 경험이 있으신 분,LLM과 RAG, 파인튜닝, 라마인덱스, 랭체인 등을 능숙하게 다룰 수 있으신 분,AI 모델과 엔지니어링 분야에서 주도적으로 문제를 개선하며 업무 진행이 가능하신 분,비개발자를 포함해 협업하는 사람과 논리적이고 이성적인 커뮤니케이션이 가능하신 분,,NLP 및 유관 분야의 석사 이상으로 논문 작성 경험이 있으신 분,서버/백엔드/프론트엔드 개발 경험 또는 이해가 있으신 분(개발 언어, 프레임웍 무관),ML, 모델 학습, 배포 파이프라인 구축 및 운영 경험이 있으신 분,대용량 데이터 구축, 처리 및 서비스 경험이 있으신 분,AI 시장에 대한 이해를 바탕으로 제품화를 위한 아이디어가 넘치시는 분,3인 이상의 팀에서 다른 직무의 사람과 협업해 기획부터 출시까지 경험해 해 보신 분,ChatGPT, PALM2, NAVER Hyper Clova, LLAMA, Mistral 등과 같은 상용 LLM을 활용한 대화형 인터페이스, 응용 언어 서비스 개발 경험이 있으신 분,사만다, 자비스와 같은 인공지능 에이전트가 등장하는 영화를 흥미있게 보신 분",https://www.wanted.co.kr/wd/186671
232,네오사피엔스(타입캐스트),AI optimization engineer,"서울 강남구,경력 3-20년",",Computational optimization,High performance kernel level optimization(cuda/triton),전처리/후처리를 위한 공통 라이브러리 개발 및 운영,훈련 및 서빙 최적화를 위한 ML 엔지니어와 협업,,PyTorch / TorchScript / ONNX 개발 경험,C++ 코드 분석 역량,Generation model 에 대한 이해,테스트 주도 개발경험,,PyTorch / TorchScript / ONNX 에 대한 깊은 이해,컴파일러 및 IR에 대한 이해,CPU, GPU 아키텍처에 대한 이해,Docker 경험,AWS 클라우드에 대한 경험",https://www.wanted.co.kr/wd/211870
233,코딧(CODITCorp.),"프론트엔드 개발자 (리더, React.js 6년 이상)","서울 강남구,경력 6-15년",",코딧의 프론트엔드 팀을 관리 및 리드 합니다.,코딧서치 웹 서비스를 개발합니다.,내부에서 사용하는 관리자 페이지를 개발합니다.,안정적이고 효율적인 서비스 운영 및 개선하는데 참여합니다.,,ReactJS를 이용한 프론트엔드 개발 및 관련 경험 6년 이상이신 프론트엔드 리더님을 찾습니다.,JavasScript(ES6 이상), CSS, HTML에 대한 이해가 깊은 분을 찾습니다.,Javascript, React, Webpack, Babel, redux, recoil, react-query 등에 대한 실무 업무 경험이 있는 분을 찾습니다.,Git을 사용하고 이를 통한 협업에 능숙하신 분을 찾습니다.,,원활한 의사소통 능력이 뛰어나신 분이면 좋습니다.,적극적(Proactive)으로 서비스 개선에 필요한 업무를 찾고 개선할 수 있는 인성과 역량이 있는 분이면 좋습니다.,Typescript 적용 또는 사용 경험 및 테스트 코드(Jest, Jasmine, Mocha ...) 작성 경험이 있는 분이면 좋습니다.,최적화 및 리팩토링에 대한 고민을 늘 하는 분이면 좋습니다.,프론트엔드 성능 최적화 경험이나 여러 환경의 크로스브라우징 경험을 하신 분이면 좋습니다.,업무 생산성 및 서비스 퍼포먼스를 높일 수 있는 개발 언어 및 도구에 대한 관심과 적응력이 뛰어나신 분이면 좋습니다.,개발문서를 영어로 독해가 가능한 분이면 좋습니다.",https://www.wanted.co.kr/wd/93806
234,엔라이즈(NRISE),[100억↑투자] Site Reliability Engineer (SRE),"서울 서초구,경력 3-8년","＜엔라이즈의 Site Reliability Engineer가 담당할 업무에요＞,QUAT, WIPPY 서비스에 필요한 인프라를 구축합니다.,DataDog, Prometheus Stack, EFK 등을 활용한 모니터링 및 개선 작업을 합니다.,재사용성을 높히기 위해 리소스 현황을 파악합니다.,재해복구에 도움이 되도록 Terraform 을 통한 IaC 작업을 합니다.,배포 파이프라인을 구성하고 유지보수합니다.,＜ 엔라이즈는 이런 분을 찾고 있어요 ＞,SRE/DevOps 3년 이상 실무 경험 또는 이에 준하는 경험을 보유하신 분(연차는 단순히 물리적인 지표일 뿐, 직무에 대한 깊은 고민과 경험이 더 중요하다고 생각해요!),＜이런 분이라면 더 환영해요＞,Kubernetes, Istio, Envoy, Argo CD, Helm 을 활용한 인프라 운영 경험이 있으신 분,보안에 대한 관심도가 높은 분,Terraform/CloudFormation 에 대한 이해도가 높은 분,Go, Python, Java/Kotlin 중 하나를 경험해보신 분,병역 특례(산업기능요원)으로 복무를 희망하시는 분   ,현역 : 전직 가능 / 보충역 : 신규 편입, 전직 가능",https://www.wanted.co.kr/wd/184041
235,보스반도체,Bootloader SW 개발,"경기 성남시,경력 3-20년","ARM 기반 차량용 SOC bootloader (LK-boot/U-boot) 개발- ARM 기반 SOC 초기 보드 브링업- SOC booting architecture 기반 Stage 별 bootloader 개발- Memory initialization &amp; memory map 기반 memory partitioning- Booting time 튜닝/최적화- Device tree dtb control &amp; preparation,- 경력: 3년 이상 임베디드 시스템 bootloader 개발 경험,- 차량용 EE hardware architecture 및 integration 프로세스 경험- Secure boot &amp; AB boot 개발 경험",https://www.wanted.co.kr/wd/142151
236,미트박스글로벌,DevOps Engineer,"서울 강남구,경력 5-10년",",Git을 활용한 개발 소스 형상관리(CM) ,CI/CD 시스템 관리 및 개발 ,SW 배포 및 버전관리 ,빌드/배포 프로세스 관리,,Git/Jira 사용 경험 ,Jenkins를 이용한 빌드/통합 경험 ,1가지 이상 프로그래밍 언어를 활용한 개발 경험 ,Linux OS에 솔루션 구축 경험,,컨테이너, 쿠버네티스 빌드 배포 구축 경험,CI/CD 시스템 활용 및 구축 경험 ,Jira Plug-in Scriptrunner 개발 경험 ,REST API, Webhook에 대한 이해 또는 사용경험,Jira 기반 이슈 관리 및 개발 수행 경험 ,수행 업무에 오픈소스SW 적용 경험(운영 및 trouble shooting 등),SW code Static Analysis 솔루션 구축 및 코드 품질 관리 경험 ,Cloud Infra (aws, gcp, azure, nCloud 등) 사용/구축 경험",https://www.wanted.co.kr/wd/202150
237,휴톰,Medical Imaging AI Engineer(Junior),"서울 마포구,경력 2-10년","- 주요업무  ,CT/MRI 등 medical image 연구 개발  ,사내 제품과 관련된 AI 모델 또는 알고리즘 개발 및 실험 진행  ,최신 논문 및 내부 개발 AI 모델 tuning 및 customization- 기술 개발 영역  ,Segmentation and object detection  ,Semi- or self-supervised learning, transfer learning, and active learning  ,Medical image processing  ,Multi-modal image and multi-domain data analysis  ,CNN, Transformer architectures  ,Large multimodal model,,관련 전공 석사학위 이상 소지 또는 관련 업계 경력 2년 이상,Python/C/C++ 개발 및 PyTorch, Tensorflow, MONAI 등 딥러닝 라이브러리 활용 개발 유경험자,의료 영상 연구 유경험자,,관련 학회 논문 작성 및 제출 경험자 (MICCAI, MIDL, CVPR, ICCV, ECCV, WACV, ICIP, ICPR 등),관련 학회 챌린지 상위 랭크 경험자,과제 책임자 유경험자,임상 데이터를 직접 다루고 모델/알고리즘 개발 적용 유경험자",https://www.wanted.co.kr/wd/202882
238,디플래닉스(Dplanex),DevOps (8년이상),"서울 서초구,경력 8-12년","1. AWS기반 인프라 설계, 구축, 운영(50%)∙ IaC 기반 AWS 인프라 운영 (terraform, ansible, cloudformation)∙ OS 운영 (amazonlinux, ubuntu, centos, rocky 등)∙ 오픈소스 기반 DevOps 플랫폼 구축, 운영 (gitlab, atlantis 등)∙ 지속적인 시스템 및 비용 모니터링을 통한 성능 추적/개선 (cloudwatch, grafana, quicksight)∙ 운영 업무 자동화 개발/운영 (jira, swit, teams)2. 데이터엔지니어와 협업을 통한 분석 플랫폼 구축 및 업무 자동화(30%)∙ MWAA, Glue, Sagemaker, Quicksight 등 빅데이터 관련 리소스 운영∙ 데이터 분석을 위한 CI/CD 파이프라인 구축, 운영 (gitlab, AWS Code Build/Deploy, jenkins)3. 정보 자산의 보호와 관리를 위한 보안 실무(20%)∙ 다중 AWS계정 및 권한 관리 (Azure Entra ID, AWS IAM/Controltower, Lakeformation)∙ 네트워크/보안 거버넌스 관리 (CSP 안정성 평가, ISMS-P)∙ 보안 솔루션 운영 관리 (접근제어 및 방화벽 솔루션) [함께하게 된다면 이런 경험을 얻을 수 있습니다],주니어부터 시니어까지 다양한 경력을 가진 동료들과 협업할 수 있습니다.•보안 업무 및 시스템 엔지니어, 네트워크 엔지니어의 역할도 수행하기 때문에 넓은 범위의 커리어 개발이 가능합니다.,주도적으로 업무를 만들어나가는 문화를 지향하고 있으며 소스코드 리뷰, POC 리뷰, 신기술 리뷰를 통해 기술력을 쌓을 수 있습니다.,교보생명그룹에서 진행하는 다양한 데이터 통합 관련 프로젝트를 경험할 수 있습니다. [아래 내용을 고민해보고 지원해주세요],현재 팀을 빌딩해나가고 있는 단계이기 때문에 초기에는 역할 분담이 다소 명확하지 않을 수 있습니다., k8s,docker 등 컨테이너 기술은 아직 사용하지 않고 있어 당장 해당 기술 사용을 원하는 분들과는 맞지 않을 수 있습니다., 보안담당자, 시스템엔지니어, 네트워크엔지니어가 별도로 있지 않기 때문에 일반적인 데브옵스의 컨테이너와 플랫폼 레벨의 업무를 기대하는 분들과는 잘 맞지 않을 수 있습니다. 보다 넓은 범위의 제너럴리스트를 지향하는 분들과는 잘 맞을 수 있어요., 시스템 관리 업무 프로세스나 이를 위한 별도 ITSM 시스템이 없어 워크플로우를 만들어 나가야 하는 상황입니다.,1. 데브옵스 총 경력 8년 이상 중, AWS 클라우드 서비스를 통한 인프라 설계 및 구축, 운영 4년 이상2. 데브옵스 총 경력 8년 이상 중, CentOS, Ubuntu, Amazon Linux 등 각종 OS 운영 3년 이상3. 프로젝트 제안/기획/구축/운영 경험이 있는 분4. AWS 에서 데이터 분석 환경(인프라, 보안, 네트워크, 스토리지)을 구축한 경험이 있는 분5. OS, 네트워크 등 기본적인 CS 지식을 보유한 분6. 주도적으로 업무를 수행할 수 있는 분7. 원활한 협업 및 커뮤니케이션 능력을 가진 분,1. AWS 클라우드 서비스를 깊이 있게 운영해 본 경험이 있는 분2. 금융권 클라우드 인프라 구축, 운영 경험이 있는 분3. 네트워크 시스템과 보안에 대한 깊은 이해와 트러블 슈팅 경험이 있는 분4. AWS Control Tower(다중 AWS계정) 구축 및 운영 경험이 있는 분5. Terraform, Infrastructure as Code를 통한 인프라 관리 경험이 있는 분6. AWS 서비스를 활용하여 로그 관리 및 분석 환경 개발 및 구축 경험이 있는 분7. AWS의 보안 개념과 Config, CloudTrail, GuardDuty, Security Hub, CloudFormation, CloudWatch, Network Firewall, WAF 등의 보안 관련 서비스 사용 경험이 있는 분8. 협업 툴 (notion, jira, gitlab, slack/swit 등) API 기반 운영 자동화 개발 경험이 있는 분9. Container Orchestration 운영 경험이 있는 분 (EKS, ECS)",https://www.wanted.co.kr/wd/211806
239,이씨에스텔레콤,UC솔루션 개발자 (5년 이상),"서울 서초구,경력 5-10년",",UC 솔루션 개발,교환기 연동 솔루션 개발,교환기, UC 관리 솔루션 개발,API 및 시스템간 GW 개발,,Java 개발 5년 이상,SIP/ Free PBX/ SBC 中 1가지 이상 사용 경험,시스템간 데이터 등 인터페이스 경험,외근 및 유지보수 업무 가능자,교환기 관련 연동 및 개발 경험,,네트워크 개발 경력,오픈소스 사용 경험,UC 솔루션 사용 경험,서버 개발 경험",https://www.wanted.co.kr/wd/206332
240,보스반도체,AI Compiler Engineer,"경기 성남시,경력 5-19년",",Architecting AI compiler framework, high performance kernel and acceleration onto in-house NPU hardware architectures. ,Build and optimize a scalable machine learning compiler on a grid structure of NN compute cores,Work on 'graph'-level and 'mid'-level compiler optimizations using MLIR and TVM for AI workloads given.,Develop and optimize compute kernels for data conversion/movement, and ops computation.,Thorough analysis of model execution profiling results and explore solutions to deliver end-to-end workload performance.,Write tests and benchmarks to validate and evaluate our solutions.,Contribute to the development of the industry-leading machine learning framework core compilers to support new state of the art inference and AI accelerators and optimize their performance. ,Collaborate with peers in SW, Architecture and HW teams.,,Bachelor’s or Master’s degree in computer science, machine learning, mathematics, or related field. ,Strong programming skill in C/C++, and Python ,Experience in accelerating deep learning models or libraries on hardware architectures. ,Experience working with machine learning compiler frameworks such as TVM, MLIR and ONNX Runtime. ,High-performance code generation and optimization.,Loop Optimizations such as vectorization, fusion, parallelization, etc.",https://www.wanted.co.kr/wd/209940
241,소리애셋,시스템 트레이딩 개발자,"서울 서초구,경력 1-5년","※ 주요 업무: AI와 빅데이터를 활용한 시스템 트레이딩 알고리듬 개발 알고리듬 개발을 위한 분석 시스템의 설계와 개발 및 백테스팅,※ 자격 요건: 시스템 트레이딩 알고리듬 개발 유경험자학력/경력 무관 팀원과 원활한 커뮤니케이션이 가능한 분,※ 우대사항: 시스템 트레이딩 알고리듬 시뮬레이터 개발 유경험자팀 단위의 AI 주식투자 알고리듬 개발 유경험자주식투자, 증권/운용, 로보어드바이저 등 유관경력자 우대",https://www.wanted.co.kr/wd/209918
242,수퍼톤,[400억↑투자] SW Developer (C++),"서울 강남구,경력 5-20년","수퍼톤의 혁신적인 AI 기술을 기반으로 애플리케이션과 서비스를 개발하고 있는 개발팀에서 열정 넘치는 인재를 찾습니다. 다양한 프로그래밍 언어에 능숙하고, 견고한 윤리의식와 책임감을 가지고, 새로운 기술과 기회를 적극적으로 탐구하고, 협력을 통해 창의적으로 문제를 해결할 수 있는 개발자를 모시고자 합니다. 수퍼톤의 개발자는 특정 문제와 요구 사항을 해결하기 위해 머신러닝 애플리케이션을 설계, 구축, 배포하는 업무를 수행합니다. 주요 업무는 머신러닝 모델을 애플리케이션에 통합하고, 특정 유스케이스에 맞게 최적화하는 것입니다. 또한, 소프트웨어 공학 원칙과 머신러닝 도메인 지식을 이해해야 하며, 이를 통해 사용자의 요구를 충족하는 애플리케이션을 구축할 수 있어야 합니다.수퍼톤의 개발팀은 자체 개발한 Visual Programming Framework를 통해 AI 모델 기반의 제품 개발 과정을 효율화하고 단축시키는 것을 목표로 하고 있습니다.이를 위해 고성능 및 실시간 프로세싱 프레임워크 개발과 관련된 경험이 풍부한 C++ 개발자를 찾고 있습니다. 이 역할은 프레임워크의 고도화와 사용자 친화적인 제품 개발에 중점을 둡니다.- 고성능 시스템 아키텍처 설계 및 개선- 다양한 플랫폼에서의 CPU 및 GPU 최적화 작업 수행- AI 모델 추론(Model Inferencing) 성능 최적화- 3rd party UI Framework와의 연동 구조 개발- 다양한 팀과 협업하여 개발 과정의 효율화를 위한 주도적인 의사결정 및 기능 개발,- C++ 프로그래밍에 5년 이상 경력을 가지고 계신 분- 다중 스레드 및 병렬 프로그래밍에 대한 깊은 이해도가 있으신 분- 최적화 기법과 메모리 관리에 대한 경험이 있으신 분- 비개발자 팀원과의 원활한 의사소통 및 협업능력이 있으신 분- 소프트웨어 장인정신을 이해하고 실천하실 수 있는 분 : 전문성을 향상시키고 잘 다듬어진 소프트웨어를 개발하며, 지속적으로 가치를 창출하고자 하는 의지를 갖추신 분과 함께 하고 싶습니다.,- LLVM 프로젝트 개발 경험이 있으신 분- 함수형 프로그래밍에 대한 지식이 있으신 분- AI 모델링 또는 기계학습 프로젝트 경험이 있으신 분- 시각적 프로그래밍 도구 개발 경험이 있으신 분- 대규모 데이터 처리 시스템 설계 및 구현 경험이 있으신 분- 사용자 중심의 제품 개발 경험이 있으신 분",https://www.wanted.co.kr/wd/166770
243,모빌린트,[200억↑투자] NPU Compiler Engineer (전문연구요원 가능),"서울 강남구,신입-경력 10년","- 딥러닝 네트워크 모델을 모빌린트 NPU에서 수행할 수 있는 언어로 변환하는 Backend Compiler 개발- 학습된 딥러닝 모델을 최적화를 통해 모빌린트 NPU 상에서 추론 속도를 향상시켜 딥러닝 서비스 개선에 도움을 주는 모델 최적화 엔진 개발- 딥러닝 네트워크 모델 연산 최적화를 위한 Simulator 등 검증용 프로그램 개발,- Math, CS, EE 학위 소유자, 또는 이와 비슷한 경력을 가지신 분- 프로그래밍 언어(Python, C/C++ 등) 활용이 능숙하신 분- 자기 동기부여 및 배우고자 하는 의지가 강하신 분- 팀원 간의 소통 및 협업이 매끄럽고 능숙하신 분- 최종 성적증명서 제출 필수 (석,박사의 경우 학부 성적표도 첨부),- 딥러닝 컴파일러(TVM, XLA 등)와 관련된 연구 경험을 가지신 분- 2년 이상의 딥러닝 분야 연구 경력을 가지신 분, 또는 관련 분야 논문 실적이 있으신 분- 임베디드 시스템 환경에서의 딥러닝 알고리즘 개발 경험을 가지신 분- 딥러닝 컴파일러와 관련된 연구 및 개발 경험을 가지신 분- 프로그래밍 언어(Python, C/C++ 등) 활용이 능숙하신 분",https://www.wanted.co.kr/wd/117659
