,회사명,채용공고 제목,채용공고 세부 사항,기술 세부 사항,링크
49,한국스마트정보교육원,[전액국비무료] 웹·어플 개발자 양성과정 교육생 모집,"경력무관,학력무관,전북 전주시 외,연수생/교육생","어플, 모바일App, 문서관리, 행정, 서버관리, 클라이언트, 핀테크, HTTP, 반응형웹, 인터페이스, 증강현실, 가상현실, 암호화폐, 음성인식, 인터페이스, 챗봇, 핀테크, SI개발, 메타버스, 네트워크관리, 서버구축, 시스템분석, 펌웨어, 서버관리, SI개발, 네트워크관리, 서버구축, 시스템운영, 모델링, 데이터마이닝, 빅데이터, 데이터레이크, 데이터분석, 네트워크관리, 시스템분석, 시스템설계, 정보보안, SI개발, 모델링, 증강현실, 시스템분석, 모델링, 딥러닝, 암호화폐, DID, 스마트컨트랙트, 네트워크관리, 클라우드개발자, 클라우드아키텍트, 웹마스터, 반응형웹, 웹마스터",https://www.jobkorea.co.kr/Recruit/Co_Read/C/28954678
50,한국ICT인재개발원,[국비무료IT취업교육]JAVA웹앱/프론트엔드/백엔드/풀스택/빅데이터/인공지능 외 자바개발자취업교육과정/준비된 인재로 취업하기/SW융복합 인재양성 /수료전부터 취업연계매칭시스템,"신입·경력,고졸↑,서울,연수생/교육생","Java, 디버깅, 백엔드, 아키텍처 설계, 자바, 프론트엔드, AWS, AI, 기능학원, e러닝, IT학원, BPM, ERP, IFRS, IT컨설팅, KMS, Oracle, SAP, SCM, Sybase, 서버관리, 클라이언트, 핀테크, HTTP, SI개발, 반응형웹, 인터페이스, 증강현실, 가상현실, 암호화폐, 음성인식, 인터페이스, 챗봇, 핀테크, SI개발, 메타버스, 클라이언트, SI개발, 모델링, 딥러닝, 자연어처리(NLP), 음성인식, 이미지프로세싱, 인공지능, 챗봇, 웹마스터, GUI, 반응형웹, 웹표준·웹접근성",https://www.jobkorea.co.kr/Recruit/Co_Read/C/23221213
51,㈜세종교육,[IT취업률100프로]AIoT/AWS/풀스택개발(무료숙식교육/비전공자가능/수도권기숙)국비무료 취준생 선착순 모집,"신입,학력무관,경기 성남시 외,연수생/교육생","빅데이터, Alot, 어플리케이션, FrameWork, 직업전문학교, 딥러닝, 서버관리, 인공지능, AWS, 서버구축, JAVA프로그래밍, web, 리눅스, Docker, 자바, Alo, 클라이언트, 서버구축, 반응형웹, 서버관리, AI, 도커",https://www.jobkorea.co.kr/Recruit/Co_Read/C/189368
52,Welocalize,[프리랜서/재택/N잡] 인터넷 광고 품질 데이터 라벨러 모집,"경력무관,학력무관,전국,프리랜서,13,000원(시)","데이터관리, 데이터라벨링, 웹마스터, 데이터마이닝, 검증",https://www.jobkorea.co.kr/Recruit/Co_Read/C/36851605
53,㈜코난테크놀로지,2024년 상반기 각 부문 신입/경력 상시채용,"신입·경력,초대졸↑,서울 서초구,정규직","BigData, 빅데이터, OLAP개발자, 데이터관리, 펌웨어, 데이터레이크, 인터페이스, 데이터분석, 음성인식, 솔루션, 테스터, DBMS, 시스템영업, 웹마스터, 딥러닝, 데이터시각화, 암호화폐, ETL, 시스템분석, 시스템운영, 제안·컨설팅, 인공지능, 챗봇, 기술영업, 시스템운영, 정보보안, BI, SI개발, 모델링, 방화벽, 서버구축, 시스템분석, 앱기획, 이미지프로세싱, SI개발, UI·UX기획, 네트워크관리, 웹사이트구축영업, 클라이언트, 콘텐츠기획, SI개발, 보안관제, 시스템설계, 증강현실, 데이터분석, 거래처관리, 네트워크관리, 분석모델링, 네트워크관리, 모델링, 정보보안, 데이터마이닝, 클라우드개발자, 아키텍처, 챗봇, 서버구축, 시스템설계, 핀테크, DW모델러, 네트워크영업, 서비스기획, 서버관리, 암호화폐, 음성인식, 클라우드아키텍트, 검증, 네트워크관리, 소프트웨어개발, 자연어처리(NLP), 가상현실, 핀테크, 데이터파이프라인, 국내영업, 기술지원, DB튜닝, 메타버스",https://www.jobkorea.co.kr/Recruit/Co_Read/C/94563
54,㈜비바리퍼블리카,[토스뱅크] CSS Modeler (기획/운영),"경력3년↑,학력무관,서울 강남구,정규직","딥러닝, 인공지능, 데이터분석, 분석모델링, 모델링",https://www.jobkorea.co.kr/Recruit/Co_Read/C/19576969
55,㈜에스에프에이,2024년 SFA 공개채용 (경력 및 신입),"신입·경력,대졸↑,경기 화성시 외,정규직","생산기술, 제품개발, 빅데이터, 신소재, 기구설계, 솔루션영업, 조립, 회로설계, CAM, 제어·설계, 데이터레이크, 제품개발, 신소재, 음성인식, 회로설계, 시스템영업, 절단, 해외마케팅, 회로설계, 딥러닝, 수출입계약, 시스템분석, 전기·전자, 중국어, 인공지능, 3D설계, 기술영업, 자동화설비, 정보보안, 정보통신·IT, 제조·공정, 바이어개발, 영어, 자동제어, PCB, 기계조작, 자동화라인, 기타외국어, 전기설계, R&D, 자동제어, 제어·설계, 기계설비, 제관, 모델링, 반도체·LCD, 시스템설계, CAM, 2D설계, 연구·실험·기술, 네트워크영업, 회로, 회로설계, PLC, 생산기술, 일본어, 공정개발, 기계조작, 데이터파이프라인, 기술지원, 회로설계",https://www.jobkorea.co.kr/Recruit/Co_Read/C/13058069
56,GS리테일,[GS리테일] DX본부 편의점DX팀 SW 엔지니어 경력사원 채용,"경력5년↑,대졸↑,서울 영등포구,정규직","마트, 숍마스터, 유통, 네트워크관리, 서버구축, 시스템분석, 시스템설계, 시스템운영, 펌웨어, 서버관리, SI개발, 네트워크관리, 서버구축, 시스템운영, 빅데이터, 데이터레이크, ETL, 데이터파이프라인, 시스템분석, 시스템설계, 정보보안, 아키텍처, 클라이언트, SI개발, 모델링, 딥러닝, 자연어처리(NLP), 음성인식, 이미지프로세싱, 인공지능, 챗봇, 네트워크관리, 클라우드개발자, 클라우드아키텍트, 솔루션스아키텍트",https://www.jobkorea.co.kr/Recruit/Co_Read/C/242684
57,(주)한백전자,(주)한백전자 인공지능 분야 연구원 모집,"경력3년↑,대졸↑,대전 유성구,정규직","임베디드, 딥러닝, 인공지능",https://www.jobkorea.co.kr/Recruit/Co_Read/C/93231
58,㈜티사이언티픽,[티사이언티픽] 공공기관 AI 서비스 개발자 채용,"경력2년↑,초대졸↑,서울 동작구,정규직","솔루션, 인공지능, 모델링, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/926
59,㈜에이치비테크놀러지,MLOps 솔루션 백엔드 & 프론트엔드 S/W 개발자 채용 (경력),"경력2년↑,대졸↑,서울 강남구,정규직","딥러닝, 인공지능, LCD, R&D, 디스플레이, LED, TFT",https://www.jobkorea.co.kr/Recruit/Co_Read/C/66665
60,(주)윈스,전문연구요원 채용(병역특례)-웹 개발,"신입,석사↑,경기 성남시,정규직","시스템구축, 인공지능, 보안관제, 네트워크관리, 정보보안, JAVA 개발, RDB/NoSQL",https://www.jobkorea.co.kr/Recruit/Co_Read/C/40555892
61,(주)윈스,전문연구요원 채용(병역특례)-서버 백엔드 개발,"신입,석사↑,경기 성남시,정규직","시스템구축, 인공지능, 보안관제, 네트워크관리, 정보보안, JAVA 개발, RDB/NoSQL",https://www.jobkorea.co.kr/Recruit/Co_Read/C/40555892
62,(주)윈스,전문연구요원 채용(병역특례)-JAVA 개발,"신입,석사↑,경기 성남시,정규직","시스템구축, 인공지능, 보안관제, 네트워크관리, 정보보안, JAVA 개발, RDB/NoSQL",https://www.jobkorea.co.kr/Recruit/Co_Read/C/40555892
63,(주)윈스,전문연구요원 채용(병역특례)-C 개발,"신입,석사↑,경기 성남시,정규직","시스템구축, 인공지능, 보안관제, 네트워크관리, 정보보안, JAVA 개발, RDB/NoSQL",https://www.jobkorea.co.kr/Recruit/Co_Read/C/40555892
64,(주)윈스,전문연구요원 채용(병역특례),"신입,석사↑,경기 성남시,정규직","시스템구축, 인공지능, 보안관제, 네트워크관리, 정보보안, JAVA 개발, RDB/NoSQL",https://www.jobkorea.co.kr/Recruit/Co_Read/C/40555892
65,디아이티㈜,머신비젼SW / 검사장비 비젼 SW개발 경력직 채용,"경력무관,초대졸↑,경기 화성시,정규직,35,000만원 이상","딥러닝, 인공지능, 이미지프로세싱",https://www.jobkorea.co.kr/Recruit/Co_Read/C/24131
66,㈜닷,SW 개발 인재 모집,"경력3년↑,대졸↑,서울 금천구,정규직",소프트웨어개발,https://www.jobkorea.co.kr/Recruit/Co_Read/C/18584793
67,더치트주식회사,클라우드 시스템 엔지니어 / 데브옵스 엔지니어 / DevOps Engineer,"경력3년↑,학력무관,서울 구로구,정규직 외,3,000~10,000만원","빅데이터, 딥러닝, 인공지능, 모델링, 인터넷금융, 데이터마이닝",https://www.jobkorea.co.kr/Recruit/Co_Read/C/16778466
68,원드롭,(주)원드롭 소프트웨어팀 분야별 채용,"경력3년↑,고졸↑,경기 성남시,정규직","바이오, 인공지능, IT개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/26565070
69,백금티앤에이,[백금티앤에이] SW개발자 모집(신입/경력),"신입·경력2년↑,대졸↑,경기 군포시,정규직",펌웨어,https://www.jobkorea.co.kr/Recruit/Co_Read/C/108295
70,더치트주식회사,"데이터 애널리스트 / 데이터분석 전문가 / 통계 전문가 / Data Analyst (통계전공자, 석사 이상)","경력3년↑,석사↑,서울 마포구,정규직 외,3,000~10,000만원","딥러닝, 인공지능, 모델링, 인터넷금융, 데이터분석, 데이터마이닝",https://www.jobkorea.co.kr/Recruit/Co_Read/C/16778466
71,와이즈넛,연구개발직(자연어처리) 전문연구요원/신입/경력 채용,"신입·경력2년↑,석사↑,경기 성남시,정규직,4,000만원 이상","솔루션, 모델링, 소프트웨어개발, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/113396
72,삼정회계법인,[삼정KPMG] AI Center ML/AI 엔지니어 경력직 채용,"경력3년↑,대졸↑,서울 강남구,정규직","LLM, ML, 경제연구소, 자연어처리(NLP), AI, 컨설팅",https://www.jobkorea.co.kr/Recruit/Co_Read/C/38394893
73,㈜오누이,[에듀테크 스타트업 오누이/설탭] AI 엔지니어,"경력5년↑,대졸↑,서울 마포구,정규직","AI엔지니어, 딥러닝, 알고리즘, tensorflow, PyTorch, AI",https://www.jobkorea.co.kr/Recruit/Co_Read/C/25829583
74,코아텍㈜,전기 전자 전공 인공지능 실무업무 경력자,"경력5년↑,대졸↑,경기 안성시,정규직,8,000만원 이상","전기전자, 화학, 인공지능",https://www.jobkorea.co.kr/Recruit/Co_Read/C/135394
75,이트너스㈜,이트너스(주) 기업부설연구소 경력직 채용,"경력1년↑,대졸↑,경기 성남시,정규직","딥러닝, 인공지능, 모델링, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/11231
76,㈜하이비젼시스템,딥러닝 엔지니어 경력직 채용,"경력5년↑,석사↑,경기 성남시,정규직","정밀광학, 딥러닝, 이미지프로세싱",https://www.jobkorea.co.kr/Recruit/Co_Read/C/40907539
77,㈜다비오,(주)다비오 SAR 신호처리 엔지니어 채용,"경력2년↑,대졸↑,서울 마포구,정규직","딥러닝, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/12667438
78,㈜넥슨,[인텔리전스랩스] 글로벌 플랫폼 기획자,"경력3년↑,학력무관,경기 성남시,정규직","빅데이터, 딥러닝, 인공지능, 플랫폼기획, 서비스기획, 시장분석",https://www.jobkorea.co.kr/Recruit/Co_Read/C/167952
79,㈜에프앤가이드,에프앤가이드 AI팀 모집,"경력8년↑,대졸↑,서울 강서구,정규직","BigData, 딥러닝, 소프트웨어개발, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/357159
80,㈜오누이,[에듀테크 스타트업 오누이/설탭] 분야별 채용,"신입·경력,학력무관,서울 마포구 외,정규직 외","전산입력, 학원운영, 사이트관리, 웹표준·웹접근성, WebAPI, 데이터 분석, 아키텍쳐, 원격상담, 일반학원, SNS마케팅, 영업기획, Python, 딥러닝, 콜통계분석, 교육상담, 영업전략, 전화상담, 게시판관리, 제휴마케팅, SNS마케팅, 고객지원, CS교육, 고객문의분석, 문서작성, 바이럴마케팅, 웹 서비스, 데이터분석, 온라인상담, 텔레마케팅, 데이터분석, SNS마케팅, 회원관리, 세일즈, SNS마케팅, 상담품질관리, 전화상담, 기술상담, 학생관리, PyTorch, 통화품질분석, 딥러링, 고객관리, API, 디지털마케팅, AI, 국내영업, 채팅상담, A·S상담, Vitest",https://www.jobkorea.co.kr/Recruit/Co_Read/C/25829583
81,굿어스㈜,"NVIDIA 엔지니어 (신입, 경력 2년 이상 10년 이하) 채용","신입·경력2년↑,학력무관,서울 강남구,정규직","NI, 딥러닝, SI, 인공지능",https://www.jobkorea.co.kr/Recruit/Co_Read/C/30832
82,(재)경기도일자리재단,주식회사 딥인사이트 경력 채용 공고,"경력1년↑,대졸↑,경기 성남시,정규직","재단법인, 모델링, 딥러닝, 자연어처리(NLP), 음성인식, 이미지프로세싱, 인공지능, 챗봇",https://www.jobkorea.co.kr/Recruit/Co_Read/C/40125399
83,㈜에이치비테크놀러지,Vision 영상처리(2D/3D) S/W 개발,"경력,대졸↑,서울 강남구,정규직","C++, OpenCV, Python, VisualC++, 딥러닝, VISION, CUDA, LCD, IPP, 이미지프로세싱, 디스플레이, 머신러닝, 영상처리, LED, TFT, Image Processing",https://www.jobkorea.co.kr/Recruit/Co_Read/C/66665
84,㈜비아이매트릭스,[코스닥기업]AI 연구개발(Python 능숙자),"경력3년↑,학력무관,서울 강남구,정규직","DW, SI개발, BI, 딥러닝, 서버관리, 인공지능, OLAP, SCM, 모델링, 챗봇, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/21815564
85,(재)경기도일자리재단,한국시스템반도체협동조합 신입/경력 채용 공고,"신입·경력,대졸↑,경기 성남시,정규직","재단법인, 시장분석, 시장조사, 데이터분석, 브랜드기획, 전략기획, 콘텐츠기획, 딥러닝, 인공지능",https://www.jobkorea.co.kr/Recruit/Co_Read/C/40125399
86,㈜씨이랩,[(주)씨이랩] ML FW개발자 모집,"경력1년↑,대졸↑,서울 강남구,정규직","BigData, 딥러닝, 인공지능, 모델링, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/178205
87,㈜씨이랩,[(주)씨이랩] Backend Engineer 모집,"경력2년↑,대졸↑,서울 강남구,정규직","BigData, 딥러닝, 인공지능, 모델링, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/178205
88,더블유컨셉코리아,[W컨셉] TECH담당 검색&데이터 개발팀 AI/ML Engineer,"경력6년↑,대졸↑,서울 강남구,정규직","빅데이터, 음성인식, DBMS, 딥러닝, ETL, 이미지프로세싱, 모델링, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/12801281
89,카카오스타일,카카오스타일에서 `데이터 사이언티스트(Computer Vision&NLP) 인턴`을 채용합니다.,"신입,학력무관,경기 성남시,인턴","딥러닝, 데이터시각화, BI, 데이터분석, 분석모델링, 모델링, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/22026898
90,㈜이글루코퍼레이션,[연구개발본부] IT개발자(웹어플백엔드/ML/데이터분석) 경력 채용,"경력2년↑,초대졸↑,서울 송파구,정규직","인공지능, 데이터분석",https://www.jobkorea.co.kr/Recruit/Co_Read/C/50993
91,㈜앤씨앤,"㈜앤씨앤 [앤씨앤/넥스트칩]2024년 4월 연구소, 영업마케팅 각 부문","신입·경력,학력무관,경기 성남시,정규직","전자회로, 전기제어, 전자, 딥러닝, 신사업기획, Hardware, 반도체, 사업기획, 전기기사, 전기회로, 전략기획, 디스플레이, 전기",https://www.jobkorea.co.kr/Recruit/Co_Read/C/8235
92,한화생명보험㈜,[COE부문] AI Modeling Engineer,"경력,대졸↑,서울 영등포구,정규직 외","인공지능, 모델링, 챗봇",https://www.jobkorea.co.kr/Recruit/Co_Read/C/36383474
93,한화생명보험㈜,[COE부문] AI Backend Engineer,"경력,대졸↑,서울 영등포구,정규직 외","데이터베이스 구축, 인공지능, 서비스 플랫폼 설계/개발/유지보수, 시스템 설계/개발, API개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/36383474
94,더치트주식회사,"데이터 애널리스트 / 데이터분석 전문가 / 통계 전문가 / Data Analyst (통계전공자, 신입)","경력무관,학력무관,서울 마포구,정규직 외,3,000~4,000만원","딥러닝, 데이터마이닝, 인공지능, 모델링, 인터넷금융, 데이터분석",https://www.jobkorea.co.kr/Recruit/Co_Read/C/16778466
95,㈜시스윈로보틱스,"대기업수준 연봉,복리후생(개발,영업,기구설계,전장,셋업,제작,사무직)","신입·경력,고졸↑,경기 화성시,정규직","기계설계, 기계설비, 자동화설비, 경영기획, 문화기획, 사업기획, 재무기획, 데이터분석, 브랜드기획, 신사업기획, 연구기획, 전략기획, 시스템분석, 시스템설계, 아키텍처, 클라이언트, SI개발, 딥러닝, 이미지프로세싱, 인공지능, 기술영업, 기술지원, 네트워크영업, 반도체영업, 솔루션영업, 시스템영업, 웹사이트구축영업, 하드웨어영업, 기술지원, 기술지원, 메카트로닉스, 로봇설계, 3D설계, 기구설계, CAM, 2D설계, 로봇설계, 유지보수, 정보통신, 통신설비, 디스플레이, 생산기술, 제품개발, 터치스크린, 회로설계, LCD, 제어·설계, LED·OLED, 자동화라인, 자동제어, 자동화라인, 기술지원, 설치, 유지보수, 기계조작, 제품개발, 로봇설계, 반도체·LCD, 제조·공정, 조립, 검증",https://www.jobkorea.co.kr/Recruit/Co_Read/C/37812
96,㈜제이브이엠,[한미약품 관계사] (주)제이브이엠 SW팀(머신비전/영상처리) 모집,"경력5년↑,학력무관,대구 달서구,정규직","딥러닝, 인공지능, 클라이언트, 모델링, 의료기기, 아키텍처",https://www.jobkorea.co.kr/Recruit/Co_Read/C/46993
97,㈜피엠그로우,2024년 피엠그로우 D&P 모델 개발 채용,"경력10년↑,대졸↑,서울 서초구,정규직","빅데이터, 데이터레이크, 딥러닝, 데이터시각화, ETL, 인공지능, BI, 자동차부품, 데이터분석, 분석모델링, 모델링, 자동차, 데이터파이프라인",https://www.jobkorea.co.kr/Recruit/Co_Read/C/56305
98,㈜인콘,"[경력] 영상 AI 개발자 모집 (C#, C++)","경력7년↑,학력무관,서울 강남구,정규직","인공지능, 하드웨어, 유지보수",https://www.jobkorea.co.kr/Recruit/Co_Read/C/46204
99,㈜피엠그로우,2024년 피엠그로우 D&P 데이터 분석 채용,"경력3년↑,대졸↑,서울 서초구,정규직","빅데이터, 데이터레이크, 딥러닝, 데이터시각화, ETL, 인공지능, BI, 자동차부품, 데이터분석, 분석모델링, 모델링, 자동차, 데이터파이프라인",https://www.jobkorea.co.kr/Recruit/Co_Read/C/56305
100,슈어소프트테크㈜,[슈어소프트테크] 2024년 상반기 경력사원 모집,"경력3년↑,대졸↑,경기 성남시,정규직","빅데이터, 데이터관리, 제어·설계, 임베디드, 솔루션, 딥러닝, 데이터마이닝, 인공지능, 시스템분석, 시스템설계, 데이터분석, 자동차, 로봇설계, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/93629
101,SK텔레콤,대화형 언어모델 개발자,"경력,석사↑,서울 중구,정규직","고도화, 딥러닝, 기술연구, 대화형언어모델개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/21759944
102,㈜닷밀,[닷밀] 인공지능/딥러닝 기반 문화콘텐츠 기술연구원 채용 [전문연구요원 가능],"경력무관,학력무관,서울 마포구,정규직 외","모니터링, 딥러닝, 전기·전자, 인공지능, 정보통신·IT, 콘텐츠, 컨텐츠, R&D, IT, 소셜네트워크서비스(SNS), 연구, 인터랙티브, R&D, AI, 콘텐츠 제어",https://www.jobkorea.co.kr/Recruit/Co_Read/C/21662055
103,중고나라,[중고나라] 데이터 엔지니어 (1 - 3년),"경력1년↑,대졸↑,서울 서초구 외,정규직","빅데이터, 데이터레이크, B2C, 데이터시각화, 인공지능, 전자상거래, 쇼핑몰, 데이터분석, 모델링, 오픈마켓, 데이터파이프라인",https://www.jobkorea.co.kr/Recruit/Co_Read/C/15094111
104,㈜씨이랩,[(주)씨이랩] 백엔드 개발자 모집,"경력3년↑,대졸↑,서울 강남구,정규직","BigData, 딥러닝, 인공지능, 모델링, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/178205
105,제주은행,2024년 디지털/ICT 전문계약직원(경력직) 상시채용 - AI챗봇,"경력,학력무관,제주 제주시,계약직","인공지능, AI챗봇 운영기획/관리, 챗봇",https://www.jobkorea.co.kr/Recruit/Co_Read/C/39498891
106,제주은행,2024년 디지털/ICT 전문계약직원(경력직) 상시채용,"경력,학력무관,제주 제주시,계약직","DT추진, 시장조사, 인공지능, 뱅킹서비스 개발 및 운영, 금융 API 개발/운영, 데이터분석, AI챗봇 운영기획/관리, 비대면 여신, 챗봇, RPA 개발 프로젝트 수행/운영관리, 서비스기획, 디지털 전환 기획/추진, 시장분석, 데이터분석",https://www.jobkorea.co.kr/Recruit/Co_Read/C/39498891
107,㈜이노룰스,(주)이노룰스 AI 개발자 상시채용,"경력5년↑,학력무관,서울 송파구,정규직","머신러닝, 인공지능",https://www.jobkorea.co.kr/Recruit/Co_Read/C/351471
108,㈜셀바스에이아이,NLP 개발자 인재 채용 - 신입 / 경력,"신입·경력1년↑,대졸↑,서울 금천구,정규직","모바일앱개발, 소프트웨어개발, 솔루션, BigData, 빅데이터, 데이터레이크, ETL, 데이터파이프라인, 시스템분석, 시스템설계, 아키텍처, 클라이언트, 모델링, 자연어처리(NLP), 음성인식, 인공지능, 챗봇",https://www.jobkorea.co.kr/Recruit/Co_Read/C/19038
109,㈜넥슨,[낙원: LAST PARADISE] AI 기획자,"경력,학력무관,경기 성남시,정규직","인공지능, 게임기획, NPC",https://www.jobkorea.co.kr/Recruit/Co_Read/C/167952
110,메가존클라우드㈜,"Microsoft Technology(SA,AI,Data) 채용","경력무관,학력무관,서울 강남구,정규직","솔루션, 솔루션스아키텍트, 클라우드개발자, 클라우드아키텍트, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/32611021
111,현대오토에버㈜,차량SW · ICT · 경영지원 부문 채용,"경력,학력무관,서울,정규직 외","소프트웨어개발, SM, 경영기획, 사업기획, 신사업기획, 서비스기획, 제안·컨설팅, 데이터분석, 앱기획, 콘텐츠기획, UI·UX기획, PM, 급여관리, 서버관리, 서버구축, 시스템분석, 시스템설계, 시스템운영, 서버관리, 네트워크관리, 서버구축, 빅데이터, 데이터분석, 방화벽, 보안관제, 정보보안, 시스템분석, 시스템설계, 정보보안, 모델링, 딥러닝, 자연어처리(NLP), 인공지능, 회로설계, 생산기술, 자동차, 제어·설계, 기구설계, 생산기술, 제품개발, 제어·설계, 자동차, 전기·전자, 로봇설계, 연구·실험·기술, 제조·공정, 건축시공, 시공관리, 건축시공, 시공관리",https://www.jobkorea.co.kr/Recruit/Co_Read/C/19481
112,위메이드,ML Engineer (검색/추천),"경력3년↑,학력무관,경기 성남시,정규직","빅데이터, 인공지능, 검색 서비스, 추천 모델링",https://www.jobkorea.co.kr/Recruit/Co_Read/C/38134094
113,위메이드,ML Engineer (LLM/NLP),"경력5년↑,학력무관,경기 성남시,정규직","딥러닝, 자연어처리(NLP), 인공지능",https://www.jobkorea.co.kr/Recruit/Co_Read/C/37166930
114,삼양식품㈜,2024년 삼양라운드스퀘어 스퀘어랩(연구소) 공개 채용,"경력,학력무관,서울 성북구 외,정규직","건강식품, 식품가공, 경영기획, 사업기획, 데이터분석, 연구기획, 전략기획, 서버관리, 클라이언트, SI개발, 데이터관리, DBMS, 빅데이터, 시스템분석, 시스템설계, 클라이언트, SI개발, 시스템분석, 시스템설계, 회로설계, 모델링, 딥러닝, 인공지능, 생명공학, 생명공학, R&D, 미생물, 연구·실험·기술, 화학·섬유, 검증, 품질보증, HACCP, RA, RA, 생명공학, 미생물, 건강식품연구, 제약·바이오R&D, 의료기기연구, 의약외품연구",https://www.jobkorea.co.kr/Recruit/Co_Read/C/196593
115,㈜넥슨,[인텔리전스랩스] 리서치 사이언티스트 (생성 AI),"경력무관,학력무관,경기 성남시,정규직","딥러닝, 인공지능, AI",https://www.jobkorea.co.kr/Recruit/Co_Read/C/167952
116,㈜넥슨,[인텔리전스랩스] 리서치 사이언티스트 (Computer Vision),"경력무관,학력무관,경기 성남시,정규직","ChatGPT, 선행기술",https://www.jobkorea.co.kr/Recruit/Co_Read/C/167952
117,㈜넥슨,[인텔리전스랩스] 리서치 사이언티스트 (NLP),"경력무관,학력무관,경기 성남시,정규직",자연어처리(NLP),https://www.jobkorea.co.kr/Recruit/Co_Read/C/167952
118,펜타시큐리티㈜,[펜타시큐리티] 정보보안 R&D 연구 담당자 모집,"신입·경력,학력무관,서울 영등포구,정규직 외","연구관리, R&D, 블록체인, 신기술 기획, 신제품 기획, 연구과제, 정부과제, 클라우드, 보안소프트웨어, 방화벽, 정보보안",https://www.jobkorea.co.kr/Recruit/Co_Read/C/95894
119,㈜이씨마이너,빅데이터/AI 솔루션 개발자 - 경력 모집,"경력,대졸↑,서울 강남구,정규직","빅데이터, 솔루션, 인공지능, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/200776
120,㈜제노레이,[신입 / 경력] 소프트웨어(SW) 우수인재 모집,"신입·경력,대졸↑,서울 강남구,정규직","의료기기, 인공지능",https://www.jobkorea.co.kr/Recruit/Co_Read/C/43741
121,현대오토에버㈜,Database Administrator 경력 채용,"경력5년↑,학력무관,서울 강남구,정규직","SM, 딥러닝, 인공지능, 시스템설계, 시스템설계, 소프트웨어개발, AI",https://www.jobkorea.co.kr/Recruit/Co_Read/C/19481
122,한국생산기술연구원,"한국생산기술연구원 인공지능, 로봇, 제어, 자동화, 자율주행 관련 연구원 채용","경력무관,대졸↑,광주 북구,계약직 외","공공기관, 농림·축산연구, 딥러닝, 로봇설계, 메카트로닉스, 빅데이터, 연구·실험·기술, 인공지능, 자동차, 전기·전자, 제어·설계, R&D",https://www.jobkorea.co.kr/Recruit/Co_Read/C/39837036
123,㈜투이컨설팅,AI 기술 도입 및 활용 컨설턴트 Job Description 채용,"경력,대졸↑,서울 영등포구,정규직",금융컨설팅,https://www.jobkorea.co.kr/Recruit/Co_Read/C/244838
124,㈜이씨마이너,빅데이터/AI 솔루션 개발자 - 신입 모집,"신입,대졸↑,서울 강남구,정규직,3,500만원 이상","빅데이터, 솔루션, 인공지능, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/200776
125,㈜이씨마이너,빅데이터/AI 분석전문가,"신입·경력,대졸↑,서울 강남구,정규직,3,500만원 이상","빅데이터, 인공지능, 모델링, CRM, IT컨설팅",https://www.jobkorea.co.kr/Recruit/Co_Read/C/200776
126,잡코리아(유),잡코리아 Tech 인재 상시채용,"경력무관,대졸↑,서울 서초구 외,정규직","취업포털, 컨텐츠, 포털",https://www.jobkorea.co.kr/Recruit/Co_Read/C/23029
127,주식회사 데이블,Machine Learning Engineer (전문연구요원 현역/보충역),"신입,대졸↑,서울 강남구,정규직","BigData, DataWarehouse, 딥러닝, CRM, 모델링, DataMining",https://www.jobkorea.co.kr/Recruit/Co_Read/C/19717466
128,㈜에이아이멘토,ML/LLM & 프론트엔드/풀스택 개발자 채용,"경력무관,학력무관,서울 서초구,정규직,2,500만원 이상",인터넷교육,https://www.jobkorea.co.kr/Recruit/Co_Read/C/40569985
129,엠스캔,AutoID & 머신비전 엔지니어 채용,"신입,학력무관,경기 수원시,정규직,2,800~3,000만원","딥러닝, 인공지능",https://www.jobkorea.co.kr/Recruit/Co_Read/C/43979330
130,바이온사이트,ML Engineer 채용,"경력5년↑,대졸↑,서울 성동구,정규직,4,000~12,000만원","빅데이터, 바이오, 딥러닝, 의약, 인공지능, 제약·바이오R&D",https://www.jobkorea.co.kr/Recruit/Co_Read/C/32481189
