player_name,team_name,ShotsBlocked,CrossesBlocked,PassesBlocked
Patrick Bamford,Leeds,0.2,0,0.3
Édouard Mendy,Chelsea,0,0,0
Alejandro Garnacho,Manchester United,0,0.1,0.3
Jeremy Sarmiento,Brighton,0,0,0.2
Kieffer Moore,Bournemouth,0.2,0,0.3
Raúl Jiménez,Wolves,0,0.1,0.6
Jaidon Anthony,Bournemouth,0.1,0.1,0.9
Danny Ings,West Ham,0.1,0,0.4
Isaac Price,Everton,1,0,0
Mark Travers,Bournemouth,0,0,0.1
Mikkel Damsgaard,Brentford,0.1,0.2,0.7
Mason Holgate,Everton,0.4,0.3,0.5
Deniz Undav,Brighton,0,0,0.1
Cole Palmer,Manchester City,0.1,0,0.1
James Milner,Liverpool,0.1,0.1,0.4
Takehiro Tomiyasu,Arsenal,0,0,0.3
Billy Gilmour,Brighton,0.1,0,0.2
Lewis Miley,Newcastle,0,0,1
Jamie Vardy,Leicester,0.1,0,0.4
Cédric Soares,Fulham,0.2,0,0.3
Ben Godfrey,Everton,0.5,0.2,0.5
Hwang Hee-Chan,Wolves,0.1,0,0.6
Carlos Vinícius,Fulham,0,0,0.3
Jan Bednarek,Aston Villa,0.3,0,0.7
Adam Smith,Bournemouth,0.4,0.4,0.5
Alex Oxlade Chamberlain,Liverpool,0.2,0.1,0.3
Samuel Edozie,Southampton,0,0,0.4
Lewis O'Brien,Nottingham Forest,0.2,0.1,0.8
Nampalys Mendy,Leicester,0.2,0,0.8
Mykhailo Mudryk,Chelsea,0.1,0.1,0.4
Fábio Vieira,Arsenal,0,0,0.2
Leander Dendoncker,Aston Villa,0.2,0,0.8
Alphonse Areola,West Ham,0,0,0
Stuart Armstrong,Southampton,0,0,0.6
Rob Holding,Arsenal,0.4,0.1,0.1
Tom Cairney,Fulham,0.1,0,0.5
Chris Wood,Nottingham Forest,0.1,0,0.1
Elliot Anderson,Newcastle,0.1,0,0.4
Sam Greenwood,Leeds,0.1,0.1,0.4
Daniel Iversen,Leicester,0,0,0
Nathaniel Clyne,Crystal Palace,0.2,0.3,0.8
Chris Wood,Newcastle,0.1,0,0
Armando Broja,Chelsea,0.1,0,0.8
Yves Bissouma,Tottenham,0.3,0,0.4
Harry Toffolo,Nottingham Forest,0.4,0.2,0.4
Darko Gyabi,Leeds,0,0,2
Facundo Buonanotte,Brighton,0.2,0.1,0.2
Albert Sambi Lokonga,Arsenal,0,0,0.2
Jack Colback,Nottingham Forest,0,0.2,0.3
Oriol Romeu,Southampton,0,0,1
Sékou Mara,Southampton,0,0,0.5
Adam Armstrong,Southampton,0.1,0,0.4
Daniel James,Fulham,0.1,0.1,0.2
Christian Pulisic,Chelsea,0,0,0.3
Will Hughes,Crystal Palace,0.3,0,0.3
Kalvin Phillips,Manchester City,0.3,0.2,0.3
Siriki Dembélé,Bournemouth,0,0,0.2
Adam Forshaw,Leeds,0.1,0,0.7
Anthony Elanga,Manchester United,0,0.1,0.3
Jan Paul van Hecke,Brighton,0.6,0,0.4
Carney Chukwuemeka,Chelsea,0,0,0.5
Kieran Tierney,Arsenal,0.1,0.2,0.2
Anthony Gordon,Newcastle,0.1,0,0.5
Boubacar Traoré,Wolves,0.2,0,0.2
Georginio Rutter,Leeds,0,0,0.5
Keane Lewis-Potter,Brentford,0.1,0,0.4
Diego Costa,Wolves,0,0,0.2
Sergio Gómez,Manchester City,0.3,0.1,0.2
Ryan Fraser,Newcastle,0.1,0.1,0.3
Kevin Mbabu,Fulham,0,0.2,0.3
Arnaut Danjuma,Tottenham,0,0,0.1
Illia Zabarnyi,Bournemouth,0.4,0,1
Shandon Baptiste,Brentford,0.1,0,0.3
Marek Rodák,Fulham,0,0,0
Sasa Kalajdzic,Wolves,0,0,0
Giulian Biancone,Nottingham Forest,0,0,0
Ibrahima Diallo,Southampton,0.1,0,0.6
Tariq Lamptey,Brighton,0.2,0,0.2
Neal Maupay,Everton,0,0,0.3
Rúben Vinagre,Everton,0,0,0
Gustavo Scarpa,Nottingham Forest,0,0.2,0.7
Dennis Praet,Leicester,0.1,0,0.5
