,Unnamed: 0,player_name,team_name,age,position,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MoM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Was_dribble,Blocks,OwnGoal,key_pass_per_game,dribble_won_per_game,foul_given_game,offside_given_per_game,dispossessed_per_game,turnover_per_game,average_per_pass,corsses_per_game,longpass_per_game,through_ball_per_game,xG,xGDiff,xGPerNinety,totalShots,xGPerShot
11,11,Gabriel Martinelli,,22," AM(L),FW",34(2),2806,15,5,3,0,2.2,82.4,0.4,4,7.25,0.9,0.3,1.1,0,0.3,0.4,0,0,1.6,1.7,1,0.2,1.6,2.3,27.1,0.5,1,0.1,9.77,5.23,0.31,79,0.12
12,12,Ivan Toney,,28, FW,33,2955,20,4,9,0,2.8,62.0,3.3,5,7.25,0.7,0.4,1.6,0,1.1,0.5,0.3,0,0.8,0.5,2.2,0.8,1.4,3,22.3,0.2,0.4,0.2,21.19,-1.19,0.65,94,0.23
13,13,Joelinton,,27," AM(CLR),FW",30(2),2664,6,1,12,0,1.6,82.3,2.1,3,7.25,2.2,1.5,2,0.1,1.2,1.1,0.2,0,0.8,1.7,1.1,0,1.6,2.3,38.4,0.1,1.1,0,5.6,0.4,0.19,51,0.11
14,14,James Maddison,,27, AM(CLR),28(2),2486,10,9,10,0,2.8,79.5,0.1,2,7.24,1.7,0.4,1,0,0.1,1,0,0,2.3,1.5,2.6,0.2,1,1.5,33.8,1.2,1.7,0.2,8.62,1.38,0.31,85,0.1
15,15,Bruno Guimarães,,26, DMC,32,2735,4,5,7,0,0.9,84.6,0.6,1,7.21,2.4,1.1,1.4,0,0.6,0.8,0.1,0,1.3,1.4,2.6,0,1.9,1.4,51,0.1,3.2,0.3,2.93,1.07,0.1,28,0.1
16,16,Casemiro,,32," D(C),DMC",24(4),2126,4,3,7,2,1.2,78.5,2.0,5,7.17,3.1,1.2,1.7,0,2.1,1.6,0.4,0,1,0.3,0.9,0,0.5,0.6,50.4,0.1,3.4,0.3,3.02,0.98,0.13,34,0.09
17,17,Mohamed Salah,,31," AM(CLR),FW",37(1),3297,19,12,2,0,3.3,78.1,0.2,3,7.17,0.6,0.2,0.5,0,0.1,0.4,0,0,1.7,1.4,0.9,0.6,2.1,2.9,29.5,0.3,0.6,0.2,22.94,-3.94,0.63,125,0.18
18,18,Phil Foden,,23," AM(CLR),FW",22(10),1844,11,5,1,0,1.4,86.1,0.6,3,7.13,0.5,0.2,0.3,0,0.3,0.3,0.1,0,1.3,1.3,0.9,0.2,0.9,1.1,31.3,0.8,0.8,0.1,6.05,4.95,0.3,46,0.13
19,19,Ilkay Gündogan,,33, M(C),27(4),2359,8,4,0,0,1.7,88.2,0.6,2,7.11,1,0.6,0.7,0,0.4,0.7,0.1,0,1.2,0.5,0.8,0.2,0.9,0.9,49.7,0.3,1.9,0.3,7.58,0.42,0.29,54,0.14
20,20,Trent Alexander-Arnold,,25," D(R),DMC,M(R)",34(3),2932,2,9,5,0,1.1,78.7,0.5,2,7.11,1.5,1.2,0.6,0.3,1,1,0.2,0,1.9,0.8,0.2,0.1,0.6,0.9,62.4,2.1,5.2,0.3,1.9,0.1,0.06,40,0.05
21,21,Ethan Pinnock,,30, D(C),30,2700,3,0,0,0,0.5,80.2,3.5,2,7.11,1.7,1.2,0.2,0.7,7.1,0.2,1,1,0.3,0.1,0.3,0,0.2,0.2,36.4,0.1,1.6,0,3.14,-0.14,0.1,15,0.21
22,22,Aleksandar Mitrovic,,29, FW,23(1),2015,14,1,7,0,3.9,60.5,4.2,4,7.08,0.6,0.1,1.4,0,0.8,0.3,0.2,0,0.7,1,1.7,0.6,2.4,2.7,20.4,0,1,0.1,16.08,-2.08,0.72,93,0.17
23,23,Marcus Rashford,,26," AM(CLR),FW",32(3),2890,17,5,2,0,3.1,78.7,0.6,6,7.08,0.6,0.2,0.4,0,0.4,0.4,0.1,0,0.9,1.5,0.7,0.4,1.3,2.3,22.3,0.1,0.8,0.1,17.47,-0.47,0.54,108,0.16
24,24,Thomas Partey,,30," D(R),M(CR)",28(5),2487,3,0,5,0,0.8,88.0,1.1,1,7.06,2.1,0.8,1.1,0.1,1.2,0.8,0.2,0,0.8,1.1,0.7,0,0.6,1,59,0.1,3.2,0.2,2.25,0.75,0.08,28,0.08
25,25,Cody Gakpo,,24," AM(CLR),FW",17(4),1465,7,2,0,0,1.9,78.4,1.2,0,7.06,1.2,0.2,1.2,0,0.1,1.2,0,0,1.1,1.1,1.6,0.4,1.7,2,17.7,0,0.3,0,6.57,0.43,0.4,39,0.17
26,26,Alexander Isak,,24," AM(L),FW",17(5),1527,10,1,3,0,2.3,77.8,1.0,1,7.06,0.8,0.2,0.9,0,0.4,0.8,0.1,0,0.7,1.5,0.7,0.2,1.1,1.8,16,0,0.7,0.1,8.72,1.28,0.51,51,0.17
27,27,Alexis Mac Allister,,25," M(CL),FW",31(4),2886,10,2,8,0,2.5,87.2,0.7,4,7.05,2,0.6,1,0.1,0.3,1.1,0.1,1,1.3,1.2,1.6,0,1,1.3,51.5,0.2,1.9,0.2,11.63,-1.63,0.36,86,0.14
28,28,Fabian Schär,,32, D(C),36,3209,1,3,7,0,1.6,77.7,3.1,2,7.05,1.3,1.4,0.6,0.4,3.8,0.4,0.5,1,0.5,0.1,0.8,0.2,0.2,0.6,50.4,0.1,4.3,0.1,5.38,-4.38,0.15,56,0.1
29,29,Declan Rice,,25," D(C),DMC",36(1),3272,4,2,5,0,1.0,88.0,1.0,1,7.02,2.1,1.7,0.6,0.1,1.5,0.5,0.4,0,1,1,0.3,0,0.7,0.8,56.3,0.3,4.1,0,2.37,1.63,0.07,36,0.07
30,30,Pierre-Emile Højbjerg,,28, M(C),35,3133,4,5,5,0,0.9,88.6,0.8,3,7.02,1.6,1.4,1.1,0,1.7,1.2,0.5,0,0.9,0.9,1,0,1,1.1,64.5,0.2,4.5,0.2,1.73,2.27,0.05,33,0.05
31,31,Eberechi Eze,,25, AM(CLR),30(8),2644,10,4,3,0,1.9,82.4,0.5,4,7.02,1.1,0.3,0.7,0,0.2,0.5,0,0,1.5,1.9,1.5,0.1,1.4,1.9,28.5,0.6,0.9,0.1,7.24,2.76,0.25,71,0.1
32,32,Riyad Mahrez,,33," AM(CLR),FW",22(8),1924,5,10,2,0,1.4,86.8,0.3,2,7.01,1,0.3,0.5,0,0.1,0.9,0,0,1.7,0.8,1.4,0.2,0.9,1.2,34.4,0.9,1.2,0.2,5.24,-0.24,0.24,43,0.12
33,33,Bryan Mbeumo,,24," AM(LR),FW",36(2),2931,9,8,5,0,1.9,73.7,0.9,4,7.01,0.7,0.3,0.7,0,0.4,0.9,0,0,1.3,1.2,0.6,0.2,1.4,1.9,21.3,1.1,0.8,0.1,9.99,-0.99,0.31,71,0.14
34,34,Kaoru Mitoma,,26, M(L),24(9),2318,7,5,0,0,1.6,83.3,0.5,4,7.0,1.3,0.5,0.9,0,0.2,0.6,0,0,1.2,1.8,0.8,0.2,1,1.8,27.7,0.1,0.6,0.1,9.3,-2.3,0.36,52,0.18
35,35,Pascal Groß,,32," D(LR),M(CR),FW",37,3246,9,8,7,0,1.1,86.0,0.3,2,7.0,1.6,0.4,0.9,0,0.5,0.8,0.3,1,2.2,0.5,0.5,0.3,0.5,1.1,54.8,1.4,2,0.1,5.21,3.79,0.14,39,0.13
36,36,Michael Olise,,22, AM(CLR),31(6),2757,2,11,2,0,1.4,78.4,0.5,5,6.99,1.6,0.7,0.8,0,0.4,0.9,0,0,1.9,1.5,1.9,0.2,1.3,2.3,31.3,1.6,1.3,0.1,2.99,-0.99,0.1,51,0.06
37,37,Dwight McNeil,,24, M(CLR),28(8),2502,7,3,5,0,1.3,76.4,0.4,4,6.99,1.8,0.9,0.6,0,0.9,1.1,0.2,0,1.4,1.5,0.6,0,1.3,1.5,21,1.4,1,0,3.86,3.14,0.14,46,0.08
38,38,Willian,,35, AM(CLR),25(2),2144,5,5,2,0,1.5,82.3,0.3,3,6.99,0.5,0.3,0.4,0,0.3,0.7,0,0,1.9,1.4,0.9,0.1,0.9,1.6,31.3,0.5,2,0.1,3.41,1.59,0.14,41,0.08
39,39,Ben Mee,,34, D(CL),37,3272,3,2,2,0,0.8,77.1,3.6,2,6.98,1.2,1.3,0.4,0.3,3.1,0.5,1.1,0,0.2,0.3,0.4,0,0.1,0.5,44.8,0,2.9,0,2.91,0.09,0.08,28,0.1
40,40,Kenny Tete,,28," D(CR),M(R)",29(2),2575,1,5,8,0,0.4,76.0,1.1,0,6.98,2.7,1.7,1.4,0.2,2.4,0.4,0.5,0,0.7,0.7,1.7,0,0.8,0.7,35.9,0.7,1.5,0,0.8,0.2,0.03,13,0.06
41,41,Granit Xhaka,,31," D(L),M(C)",36(1),3004,7,7,5,0,1.1,86.5,1.0,1,6.98,0.9,0.4,0.7,0.1,1.1,0.7,0.3,0,1.3,0.4,1.1,0.1,0.7,0.9,42.5,0.1,1.9,0.1,5.05,1.95,0.15,40,0.13
42,42,Lucas Paquetá,,26," M(CLR),FW",27(1),2171,4,3,5,0,1.9,80.2,1.3,4,6.98,2.5,0.6,1.8,0,1.1,1.5,0.1,0,1.1,1.3,1.1,0,1.6,1.7,40.2,0.1,1.6,0.1,4.83,-0.83,0.2,53,0.09
43,43,James Tarkowski,,31, D(C),38,3420,1,1,6,0,0.8,81.2,3.2,2,6.97,1.3,1.3,1.1,0.3,5.2,0.5,2.1,0,0.4,0.2,0.6,0.1,0.1,0.6,42.6,0,3.2,0.1,2.97,-1.97,0.08,32,0.09
44,44,Ollie Watkins,,28," AM(LR),FW",36(1),3136,15,6,4,0,2.3,69.9,1.9,3,6.96,0.5,0.3,0.7,0,1.1,0.5,0.1,0,0.8,0.5,1.1,0.5,1.1,2.2,14.9,0.1,0.1,0,16.8,-1.8,0.48,86,0.2
45,45,Diogo Dalot,,25," D(LR),M(R)",24(2),2155,1,2,6,0,0.8,80.5,1.5,2,6.96,2.1,1.4,0.8,0.1,2,0.5,0.3,0,1.1,0.8,0.1,0,0.2,0.7,45.7,0.5,2.7,0,2.39,-1.39,0.1,22,0.11
46,46,Marcus Tavernier,,25, M(CLR),19(4),1749,5,4,1,0,1.6,77.3,0.7,3,6.95,1.4,0.4,0.9,0.1,0.7,1,0.2,0,0.8,2,1.2,0.2,1.7,2,25.9,0.9,0.8,0,3.6,1.4,0.19,37,0.1
47,47,Rúben Neves,,27, DMC,33(2),3022,6,1,12,0,1.9,84.0,0.7,5,6.95,2.3,1.4,1.1,0,2.3,1.3,0.6,0,0.9,0.6,0.5,0,0.4,0.6,58.1,0.3,6.1,0.1,5.32,0.68,0.16,66,0.08
48,48,James Ward-Prowse,,29, M(CR),38,3373,9,4,6,0,1.2,85.3,1.2,2,6.95,1.7,1.4,0.9,0,1.2,1.1,0.3,1,1.9,0.2,0.5,0,0.6,0.7,50.5,1.8,1.7,0,5.74,3.26,0.15,44,0.13
49,49,Thiago Silva,,39, D(C),26(1),2352,0,2,2,0,0.6,91.3,2.3,1,6.95,1.5,1.3,0.4,0.5,4,0.4,1.1,0,0.2,0.1,0.5,0,0,0.2,75.2,0,4.3,0,1.27,-1.27,0.05,15,0.08
50,50,David Raya,,28, GK,38,3420,0,0,1,0,0.0,60.7,0.3,3,6.95,0,0,0,0,0.5,0.1,0,1,0.1,0,0.2,0,0,0,38.8,0,10.8,0,0.08,-0.08,0,1,0.08
51,51,Son Heung-Min,,31," M(CLR),FW",33(3),2899,10,6,2,0,2.3,82.0,0.3,2,6.95,0.7,0.4,0.4,0,0.1,0.6,0.1,0,1.7,0.9,1,0.5,1.5,1.8,21.8,0.9,0.4,0.1,10.17,-0.17,0.32,81,0.13
52,52,Virgil van Dijk,,32, D(C),32,2836,3,1,3,0,0.9,90.5,3.1,2,6.94,0.8,1,0.4,0.7,4.2,0.3,0.5,0,0.2,0.1,0.1,0.1,0,0.2,80.7,0,4.7,0,3.15,-0.15,0.1,30,0.1
53,53,João Palhinha,,28, DMC,35,3113,3,0,14,0,1.1,83.0,2.1,2,6.93,4.2,1.3,1.4,0,1.7,1.8,0.1,1,0.2,0.4,1.4,0,0.8,1.1,36.2,0,2.5,0,3.15,-0.15,0.09,39,0.08
