,Unnamed: 0,player_name,team_name,age,position,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MoM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Was_dribble,Blocks,OwnGoal,key_pass_per_game,dribble_won_per_game,foul_given_game,offside_given_per_game,dispossessed_per_game,turnover_per_game,average_per_pass,corsses_per_game,longpass_per_game,through_ball_per_game,xG,xGDiff,xGPerNinety,totalShots,xGPerShot
110,110,Marco Reus,,34," M(CLR),FW",14(11),1352,6,4,4,0,1.5,81.1,0.5,1,6.69,1.2,0.3,0.7,0,0.3,0.7,0.2,0,0.8,0.4,0.7,0.1,0.6,1.2,21.8,0.2,0.1,0,5.66,0.34,0.38,37,0.15
111,111,Nico Elvedi,,27, D(CLR),32,2828,3,0,2,0,0.6,91.7,2.3,1,6.69,1.4,1.1,0.8,0.8,4.5,0.4,0.5,0,0.2,0,0.3,0,0.1,0.3,67,0,2.4,0,1.83,1.17,0.06,18,0.1
112,112,Eric Martel,,22, DMC,23(6),2024,1,1,6,0,1.0,79.7,2.0,0,6.68,2.3,1.1,1.4,0,1.5,1,0.3,0,0.2,0.2,0.9,0,0.9,1.2,29.8,0.2,0.8,0,1.76,-0.76,0.08,28,0.06
113,113,Ozan Kabak,,24, D(C),28(2),2395,2,2,8,2,0.8,83.4,2.7,1,6.68,1.7,1.5,1.8,0.4,2.7,0.4,0.8,1,0.1,0.5,0.5,0,0.2,0.8,42.1,0,2,0,1.45,0.55,0.05,24,0.06
114,114,Maximilian Eggestein,,27, M(CR),27(4),2459,1,2,6,0,0.5,77.5,1.9,0,6.68,1.6,1.2,1,0,0.8,0.6,0.3,0,0.8,0.3,0.7,0,0.7,0.7,27.4,0.1,0.7,0.1,0.88,0.12,0.03,16,0.06
115,115,Jonas Wind,,25," AM(C),FW",15(9),1294,6,0,1,0,1.3,67.2,2.5,2,6.68,0.6,0,0.7,0,0.4,0.2,0.2,0,0.6,0.3,0.9,0,0.8,1.9,15.3,0,0,0,4.5,1.5,0.31,30,0.15
116,116,Evan Ndicka,,24, D(CL),30,2693,1,0,4,0,0.6,86.4,2.6,1,6.67,0.8,1,1,0.5,4.8,0.5,0.6,1,0.1,0.2,0.5,0,0.2,0.6,60.1,0,2.5,0,1.4,-0.4,0.05,17,0.08
117,117,Josko Gvardiol,,22, D(CL),24(6),2171,1,0,2,0,0.5,89.3,1.4,1,6.67,0.8,1.1,0.7,0.5,2.3,0.4,0.6,1,0.4,0.5,0.4,0,0.2,0.3,71.3,0.1,4.8,0,1.42,-0.42,0.06,14,0.1
118,118,Marco Friedl,,26," D(CL),M(L)",30,2597,0,0,8,1,0.2,82.3,1.6,0,6.67,2.1,1.9,0.8,0.7,4.1,0.9,0.6,2,0.3,0.3,0.8,0.1,0.3,0.6,55.9,0.3,6.1,0,0.36,-0.36,0.01,6,0.06
119,119,Piero Hincapié,,22," D(CL),M(L)",27(3),2466,1,1,9,3,0.6,83.2,2.0,0,6.66,1.7,1,1.3,0.4,2.5,0.4,0.7,0,0.3,0.5,1.2,0,0.3,0.7,55.7,0.1,1.9,0.1,1.26,-0.26,0.05,17,0.07
120,120,Jesper Lindstrøm,,24," AM(CLR),FW",22(5),1696,7,2,2,0,1.7,67.9,0.2,2,6.66,1,0.3,0.7,0,0.2,0.6,0.1,0,0.7,1,0.7,0.1,1.3,2.4,17,0.4,0.1,0.1,6.11,0.89,0.32,45,0.14
121,121,Aarón Martín,,27," D(L),M(L)",20(8),1848,5,3,3,0,0.7,80.5,0.0,1,6.66,1.5,0.5,1,0.1,1,0.7,0,0,1,0.4,0.4,0.1,0.5,0.5,24.4,1.3,1.3,0,1.99,3.01,0.1,19,0.1
122,122,Tom Krauß,,22, DMC,31(1),2531,2,0,8,0,0.8,73.3,0.8,0,6.66,3.5,1.1,1.4,0.1,1.1,1.5,0.2,0,0.3,0.6,1,0,1,0.8,24.5,0.1,0.8,0,2.12,-0.12,0.08,25,0.08
123,123,Micky van de Ven,,23, D(CL),33,2970,1,1,5,0,0.5,88.3,1.1,1,6.66,1.4,0.8,0.7,0.8,3.1,0.3,0.7,0,0.2,0.6,0.8,0,0.3,0.4,50.5,0.1,2,0,1.28,-0.28,0.04,16,0.08
124,124,Suat Serdar,,27, M(CLR),24(8),2034,4,2,7,0,0.7,70.6,0.9,1,6.66,1.6,0.9,1,0,0.7,0.7,0.4,0,0.6,1.1,1,0,1,1.1,19,0.1,1,0,2.27,1.73,0.1,23,0.1
125,125,Maxence Lacroix,,24, D(C),18(6),1628,1,0,1,0,0.2,87.3,2.1,1,6.66,0.9,1.1,0.8,0.7,3.4,0.3,0.5,0,0.1,0.3,0.5,0,0.3,0.4,45.2,0,3.1,0,0.36,0.64,0.02,4,0.09
126,126,Christopher Lenz,,29," D(L),M(L)",13(11),1286,0,2,1,0,0.5,82.5,0.6,0,6.66,1.2,0.9,0.8,0.2,1.3,0.9,0.1,0,1,0.5,0.5,0,0.2,0.5,26.1,0.9,1.2,0,0.47,-0.47,0.03,12,0.04
127,127,Rani Khedira,,30," D(C),DMC",33,2887,2,0,8,0,0.7,75.4,1.3,1,6.66,1.8,1.2,1.6,0,0.9,0.8,0.3,0,0.2,0.3,0.4,0,0.5,0.8,31.1,0.2,1.4,0,2.01,-0.01,0.06,24,0.08
128,128,Mario Götze,,31," M(CLR),FW",32,2749,3,1,6,0,0.8,78.2,0.1,0,6.65,1.3,0.4,0.8,0,0.3,1,0,0,1.3,0.8,1.4,0.1,1.4,1.8,43.8,0.7,1.3,0.2,3.03,-0.03,0.1,26,0.12
129,129,Robin Zentner,,29, GK,26,2340,0,0,1,0,0.0,55.0,0.7,0,6.65,0,0,0,0,1,0.2,0,0,0,0,0.1,0,0,0,27.7,0,6.8,0,,,,,
130,130,Chris Führich,,26," M(CLR),FW",21(12),1892,5,2,2,0,1.3,82.3,0.1,1,6.65,1.1,0.2,0.2,0,0.3,0.6,0.1,0,0.7,1.5,0.3,0.1,0.9,1.1,19.1,0.4,0.7,0,3.89,1.11,0.19,44,0.09
131,131,Christian Günter,,31," D(L),M(L)",31(2),2749,1,4,5,0,0.8,76.3,0.4,1,6.65,0.9,0.5,1,0.2,1,0.9,0.1,0,1.8,0.3,0.4,0.2,0.4,0.5,29.4,1.8,1.8,0,1.84,-0.84,0.06,27,0.07
132,132,Andrej Kramaric,,32," AM(CLR),FW",26(6),2394,12,3,3,0,2.0,82.8,0.3,2,6.65,0.2,0.2,0.3,0,0.3,0.3,0.1,0,1.1,0.9,1.1,0.3,1,1.9,28.9,0.3,1.5,0,12.76,-0.76,0.48,63,0.2
133,133,Mohamed Simakan,,23, D(CR),18(6),1461,1,1,2,0,0.5,81.0,1.6,1,6.65,0.9,0.7,1,0.2,2.1,0.3,0.2,0,0.5,0.5,1,0.1,0.3,0.9,41.3,0.2,1.8,0.1,2.4,-1.4,0.15,12,0.2
134,134,Roland Sallai,,26," M(CLR),FW",10(9),1003,1,3,6,0,1.7,74.5,1.1,1,6.64,0.6,0.1,1.5,0,0.6,0.3,0.1,0,0.9,0.6,1.6,0.2,0.5,1.1,15.7,0.6,0.3,0,2.66,-1.66,0.24,32,0.08
135,135,Leonardo Bittencourt,,30," M(CLR),FW",22(3),1644,3,2,10,0,1.0,76.1,0.4,0,6.64,2.1,0.4,1.7,0,0.5,1.5,0,0,0.6,1,1.6,0.1,0.4,1.7,28.4,0.3,1,0,1.29,1.71,0.07,25,0.05
136,136,Janik Haberer,,30," M(CLR),FW",30(2),2213,5,1,1,0,1.0,73.8,1.2,1,6.63,0.9,0.4,1.1,0,0.8,1,0.1,0,0.7,0.3,1.2,0,0.6,1.1,20.3,0.1,0.7,0,2.78,2.22,0.11,32,0.09
137,137,Edmond Tapsoba,,25, D(C),32(1),2872,1,0,5,0,0.5,85.8,1.7,1,6.63,1.5,1.1,0.8,0.6,3,0.4,0.5,1,0.2,0.5,0.5,0.1,0.4,0.5,66.4,0,3.9,0.2,2.57,-1.57,0.08,15,0.17
138,138,David Raum,,26," D(L),M(LR)",19(9),1688,0,2,5,0,0.5,80.7,0.6,0,6.63,1.4,0.6,0.8,0,0.8,0.4,0.2,0,1.3,0.3,0.5,0.1,0.3,0.6,31.2,1.3,1.1,0.1,0.52,-0.52,0.03,14,0.04
139,139,Maya Yoshida,,35, D(CR),28(1),2554,0,0,4,0,0.4,76.7,2.9,0,6.63,1.2,1.6,0.7,0.5,4.4,0.4,1,0,0.1,0.2,0.6,0,0.1,0.4,47.9,0.1,4.1,0,0.86,-0.86,0.03,12,0.07
140,140,Mattias Svanberg,,25, M(CLR),21(11),1836,4,6,4,0,0.9,71.8,0.6,1,6.63,0.8,0.7,0.8,0,0.7,0.6,0.2,0,0.8,0.5,0.9,0.1,0.6,1.5,16.4,0.4,0.6,0.1,3.94,0.06,0.19,30,0.13
141,141,André Silva,,28, FW,20(11),1741,4,3,3,0,1.9,73.7,0.6,0,6.63,0.4,0.1,1,0,0.1,0.2,0,0,0.8,0.7,1.4,0.3,1.4,2.1,15.1,0,0.3,0.1,10.13,-6.13,0.52,60,0.17
142,142,Manuel Riemann,,35, GK,34,3060,0,0,3,0,0.0,58.9,0.3,3,6.63,0.1,0.1,0,0,1.1,0.1,0,1,0.1,0,0.1,0,0,0,49,0,18.4,0,0.04,-0.04,0,1,0.04
143,143,Janis Blaswich,,33, GK,26,2340,0,0,0,0,0.0,84.9,0.4,1,6.63,0,0,0,0,1.1,0,0,0,0,0,0.1,0,0,0,39,0,3.2,0,,,,,
144,144,Niklas Schmidt,,26," M(C),FW",11(13),1084,3,0,3,0,0.9,76.5,0.6,1,6.62,1,0.2,0.8,0,0.4,0.6,0,0,0.7,1.4,0.6,0,0.5,0.7,23.4,0.4,2.6,0,1.66,1.34,0.14,21,0.08
145,145,Dominik Kohr,,30," D(C),DMC",27(3),2296,3,0,11,0,1.3,73.6,1.2,0,6.62,2,1.1,1.5,0,0.8,1.1,0.3,0,0.5,0.3,1.2,0,0.3,0.6,38.9,0,2,0.1,2.34,0.66,0.09,39,0.06
146,146,Jeffrey Gouweleeuw,,32, D(C),32,2797,0,1,12,0,0.5,70.7,2.5,0,6.62,1.3,1.6,1.1,0.7,4.3,0.8,0.7,1,0.4,0.4,0.3,0.1,0.2,0.8,45.5,0.1,4.3,0.1,1.17,-1.17,0.04,15,0.08
147,147,Yannick Gerhardt,,30," D(L),M(CL)",22(7),1869,6,4,3,0,0.9,76.0,0.8,2,6.62,1,0.2,0.6,0,0.8,0.6,0.2,0,0.7,0.1,0.7,0.1,0.3,0.8,22.3,0.2,0.7,0,5.42,0.58,0.26,27,0.2
148,148,Silas Katompa Mvumpa,,25," M(CLR),FW",23(7),2004,5,2,4,0,1.4,79.2,0.6,2,6.62,0.8,0.3,1.3,0.1,0,0.5,0.1,0,0.6,1.6,0.7,0.5,1.5,2.3,11.8,0.2,0.2,0,6.83,-1.83,0.31,43,0.16
149,149,Jirí Pavlenka,,32, GK,33,2909,0,0,1,0,0.0,66.9,0.2,2,6.62,0,0.1,0,0,1.1,0.1,0,0,0,0,0.2,0,0,0,30.9,0,7.6,0,,,,,
150,150,Dennis Geiger,,25, M(C),27,1973,1,3,9,0,0.2,84.8,0.3,1,6.61,1.7,0.9,1.6,0,0.6,0.5,0.1,0,1.3,0.3,0.8,0,0.3,0.8,29.5,0.7,1.9,0,0.18,0.82,0.01,5,0.04
151,151,Djibril Sow,,27, M(C),30(2),2648,4,0,9,0,0.9,85.7,0.8,0,6.61,1.3,0.9,1.2,0,0.7,0.7,0.1,0,0.5,0.3,1.5,0,0.5,0.8,48.1,0,1.7,0,2.2,1.8,0.07,28,0.08
152,152,Edimilson Fernandes,,28," D(CR),M(CR)",28(4),2445,0,3,4,0,0.5,73.4,1.2,0,6.6,1.1,1.7,0.9,0.3,2.6,0.5,0.5,0,0.5,0.5,0.4,0,0.4,0.5,33.2,0.6,3.5,0,0.51,-0.51,0.02,15,0.03
153,153,Atakan Karazor,,27," D(C),DMC",22(7),1961,0,1,10,0,0.2,85.0,1.7,1,6.6,1.7,1.1,0.8,0,1.5,0.8,0.4,0,0.5,0.5,1.1,0,0.6,0.7,38.3,0,1.7,0,0.22,-0.22,0.01,6,0.04
154,154,Youssoufa Moukoko,,19, FW,11(15),1135,7,3,0,0,1.3,71.3,0.2,1,6.6,0.5,0.1,0.3,0,0,0.1,0,0,0.5,0.7,0.3,0,0.8,1.2,7.5,0.1,0.1,0,6.86,0.14,0.54,35,0.2
155,155,Christopher Antwi-Adjei,,30, AM(CLR),22(7),1990,3,6,2,0,1.0,71.2,0.6,1,6.6,0.8,0.2,0.8,0,0.3,0.7,0,0,1.1,1.1,1.4,0.5,1.1,3.1,16,0.6,0.4,0,2.04,0.96,0.09,29,0.07
156,156,Sebastiaan Bornauw,,25, D(C),23(3),1930,1,0,8,0,0.2,86.2,2.0,0,6.6,1.1,1.2,0.9,0.7,3.2,0.2,0.5,0,0,0.1,0.3,0,0.1,0.2,47,0,2,0,0.37,0.63,0.02,4,0.09
157,157,Philipp Förster,,29," M(CLR),FW",15(10),1313,3,7,4,0,0.7,78.9,0.3,1,6.6,1.2,0.2,1.1,0,0.2,1.1,0,0,1.1,0.2,0.5,0,0.6,0.9,18.2,1,0.8,0.1,1.26,1.74,0.09,17,0.07
158,158,Alassane Pléa,,31," AM(CLR),FW",20(9),1780,2,9,5,0,1.0,72.8,0.5,2,6.59,0.6,0.4,0.8,0,0.5,0.6,0.1,0,1.1,0.6,1.1,0.1,0.8,1.3,24.2,0.3,1.3,0.2,4.58,-2.58,0.23,29,0.16
159,159,Steffen Tigges,,25, FW,17(13),1598,6,1,1,0,1.2,58.9,2.2,2,6.59,0.4,0.3,0.4,0,0.6,0.3,0.1,0,0.6,0.3,0.4,0.3,0.7,1.1,10.9,0.1,0.2,0,5.43,0.57,0.31,35,0.16
160,160,Niklas Stark,,29," D(C),DMC",23(4),2082,0,0,9,0,0.1,82.6,1.7,0,6.59,2.1,1.4,1.5,0.6,4,0.6,0.5,0,0.1,0.1,0.7,0,0.1,0.4,45.8,0,3.7,0,0.14,-0.14,0.01,3,0.05
161,161,Jonathan Tah,,28, D(C),28(5),2487,1,0,6,0,0.3,89.1,1.7,1,6.58,0.8,1.2,0.7,0.6,3.5,0.2,0.5,0,0.2,0.2,0.1,0.1,0.3,0.2,49.4,0,2,0,1.28,-0.28,0.05,10,0.13
162,162,Diogo Leite,,25, D(C),26(2),2254,0,1,6,1,0.4,78.6,2.5,0,6.58,1.3,0.9,1.6,0.1,3.5,0.5,0.5,0,0.1,0,1.1,0,0.4,0.7,48.3,0.1,3.9,0,0.7,-0.7,0.03,12,0.06
163,163,Grischa Prömel,,29, M(C),17(1),1458,1,1,4,0,1.3,77.9,1.2,0,6.58,1.5,0.4,1.8,0.1,1.2,0.9,0.2,0,0.4,0.3,2,0.1,0.7,1.3,25.4,0.1,0.9,0,2.45,-1.45,0.15,24,0.1
164,164,Giovanni Reyna,,21, AM(CLR),4(18),612,7,2,2,0,1.1,81.1,0.3,0,6.58,0.6,0.1,0.4,0,0.2,0.2,0.1,0,0.5,0.4,0.8,0,0.7,0.6,13,0.3,0.4,0,4.68,2.32,0.69,25,0.19
165,165,Chidera Ejuke,,26," AM(CLR),FW",9(11),885,0,3,0,0,1.2,81.5,0.3,0,6.58,0.3,0.2,0.1,0,0.1,0.2,0,0,0.5,2.4,0.5,0.1,1,1.6,13.5,0.2,0.6,0.1,1.54,-1.54,0.16,24,0.06
166,166,Amos Pieper,,26, D(C),22(7),1959,2,1,9,0,0.4,79.0,2.3,0,6.58,1.6,1,0.8,0.3,3,0.6,0.4,0,0.2,0,0.5,0.1,0.3,0.3,40.3,0.2,2.6,0,0.6,1.4,0.03,11,0.05
167,167,Julian Weigl,,28," D(C),DMC",21(2),1897,1,0,6,0,0.3,89.3,0.8,0,6.57,1.9,0.8,0.9,0,1.3,0.8,0.1,0,0.3,0.4,1.3,0,0.1,0.1,52,0,2,0.1,0.96,0.04,0.05,8,0.12
168,168,Rubén Vargas,,25," AM(CLR),FW",13(10),1137,3,4,4,0,0.9,63.8,0.6,0,6.57,0.7,0.3,0.7,0,0.7,0.3,0.1,0,0.7,0.9,0.7,0.1,0.4,1.3,13.2,0.3,0.3,0,1.57,1.43,0.12,21,0.07
169,169,Dion Beljo,,22, FW,16(2),1140,3,2,2,0,0.7,65.1,2.6,1,6.57,0.4,0.1,1.4,0.1,0.8,0.6,0.1,0,0.8,0.4,0.6,0.4,1.3,1.8,13.4,0.1,0.3,0,1.48,1.52,0.12,13,0.11
170,170,Robert Skov,,27," D(L),M(LR)",16(7),1356,3,2,1,0,1.8,71.6,0.7,1,6.57,1,0.3,0.7,0,0.8,0.7,0.3,0,0.9,0.3,0.9,0,0.5,0.9,22,0.8,1.3,0,3.24,-0.24,0.22,41,0.08
171,171,Waldemar Anton,,27," D(CR),DMC",34,2940,1,2,4,0,0.7,80.0,1.6,0,6.57,1.4,1.1,0.9,0.2,3.6,0.7,0.5,0,0.3,0.6,0.9,0,0.5,0.7,55.5,0.2,3.1,0,1.48,-0.48,0.05,24,0.06
172,172,Anthony Jung,,32," D(CL),M(L)",32(2),2637,2,5,2,0,0.5,76.6,1.1,0,6.56,1.4,0.6,0.7,0.2,1.7,0.8,0.2,0,0.6,0.4,0.7,0,0.5,0.9,34.2,0.3,1.5,0,1.18,0.82,0.04,17,0.07
173,173,Jordan Siebatcheu,,28, FW,16(15),1359,4,3,3,0,1.1,55.6,3.4,2,6.56,0.5,0.1,1.2,0,0.5,0.5,0.2,0,0.6,0.3,0.4,0.3,0.8,1.4,9.5,0,0.1,0,4.46,-0.46,0.3,34,0.13
174,174,Jonjoe Kenny,,27," D(LR),M(R)",25(4),2243,0,1,3,0,0.2,74.9,0.9,0,6.55,1.6,1.6,1,0.3,2.1,0.6,0.3,0,0.6,0.4,0.2,0,0.3,0.9,31.4,0.4,2.3,0,0.25,-0.25,0.01,6,0.04
175,175,Dejan Ljubicic,,26, M(CLR),20(7),1724,5,1,3,0,1.3,77.1,0.3,1,6.55,0.9,0.3,1,0,0.2,1,0,0,1,0.7,0.4,0.2,0.6,1.4,20.9,0.3,1,0.1,2.95,2.05,0.15,35,0.08
176,176,Danilo Soares,,32," D(L),M(L)",23,1777,0,0,6,0,0.1,74.1,1.0,0,6.55,3.1,1.3,1.2,0.2,2.3,1.3,0.3,0,0.5,0.3,1,0,0.6,0.7,34.4,0.3,2.3,0,0.03,-0.03,0,2,0.01
177,177,Erhan Masovic,,25," D(C),DMC",23(6),2174,4,0,3,0,0.6,81.0,1.6,1,6.54,1.7,0.9,0.8,0.3,2.7,0.7,0.5,1,0.3,0.1,0.2,0,0.1,0.3,28.1,0,1.6,0,2.98,1.02,0.12,17,0.18
178,178,Mu'nas Dabbur,,31," AM(C),FW",8(13),934,6,2,3,1,1.0,72.2,0.3,0,6.53,0.5,0.2,0.6,0,0,0.3,0,0,0.8,0.6,0.8,0.5,1,1.3,13.2,0,0.2,0,3.71,2.29,0.36,22,0.17
179,179,Felix Uduokhai,,26, D(C),16(3),1449,0,1,3,1,0.2,76.3,2.3,1,6.53,1.6,1.5,1.1,0.3,3.2,0.7,0.7,0,0.2,0.3,0.7,0,0.3,0.5,38.3,0,2.2,0,0.29,-0.29,0.02,4,0.07
180,180,Lukás Hrádecky,,34, GK,33,2970,0,0,0,1,0.0,67.9,0.3,0,6.53,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0.1,28.9,0,5.4,0,,,,,
181,181,Emil Forsberg,,32," AM(CLR),FW",16(14),1487,6,4,2,0,0.8,83.7,0.4,0,6.53,0.5,0.1,0.7,0,0.2,0.5,0.1,0,0.6,0.5,0.8,0.2,0.4,0.9,16.5,0.2,0.4,0.1,4.75,1.25,0.29,23,0.21
182,182,Cédric Brunner,,30, D(CR),28,2325,0,0,5,0,0.4,70.3,1.3,0,6.53,1.4,1.5,1.2,0.1,2.6,0.5,0.3,0,0.7,0.3,1.4,0,0.5,0.5,30.1,0.6,1.8,0,0.3,-0.3,0.01,10,0.03
183,183,Konstantinos Stafylidis,,30," D(CLR),DMC,M(L)",11(8),1043,0,2,4,0,0.7,72.3,0.8,0,6.52,1.4,1.1,0.8,0.1,1.4,0.7,0.4,0,0.4,0.4,0.8,0,0.2,0.6,18.3,0.5,1.5,0,0.29,-0.29,0.02,14,0.02
184,184,Sebastian Rode,,33," D(R),M(C)",19(8),1426,4,1,6,0,0.3,84.1,0.5,0,6.52,1.4,0.6,0.8,0,0.4,1.1,0.1,0,0.4,0.3,0.7,0,0.2,0.4,31.2,0,1.1,0,0.91,3.09,0.06,9,0.1
185,185,Silvan Widmer,,31," D(CR),M(R)",19(7),1690,2,2,0,0,0.7,72.2,0.7,0,6.52,1,1.2,0.4,0.1,0.9,0.7,0.3,0,0.6,0.3,0.6,0.1,0.5,0.8,23.9,0.2,0.9,0,2.61,-0.61,0.14,19,0.14
186,186,Omar Marmoush,,25," AM(CL),FW",15(18),1480,5,1,2,0,1.5,68.5,1.3,1,6.51,0.5,0.2,0.9,0,0.1,0.4,0,0,0.3,1.2,1,0.4,1.3,2.3,13.1,0.1,0.4,0,5.36,-0.36,0.33,48,0.11
187,187,Ansgar Knauff,,22, M(CLR),14(10),1289,1,1,2,0,0.6,66.7,0.4,0,6.51,1.5,0.6,0.6,0,1,0.8,0,0,0.3,0.9,0.7,0.1,0.4,1.3,20.8,0.3,0.6,0,0.99,0.01,0.07,15,0.07
188,188,Christian Groß,,35," D(C),DMC",23(3),1902,1,1,4,0,0.2,81.2,1.0,0,6.51,2.2,0.9,2,0,1.4,1.2,0.2,0,0.2,0.6,0.5,0,0.3,0.7,32.7,0.1,1.2,0,0.43,0.57,0.02,5,0.09
189,189,Milos Veljkovic,,28," D(C),DMC",25(4),2265,1,1,2,0,0.1,81.6,2.0,0,6.51,1,1.1,0.8,0.8,3.4,0.4,0.6,0,0.2,0.1,0.3,0,0,0.1,48.3,0,5,0,0.61,0.39,0.02,4,0.15
190,190,Kristijan Jakic,,26," D(CR),DMC",17(7),1460,1,0,4,0,0.3,79.3,1.2,0,6.51,1.4,0.6,0.8,0.2,1.9,0.8,0.4,0,0.3,0.3,0.3,0,0.3,0.5,37,0.1,1.5,0,0.75,0.25,0.05,8,0.09
191,191,Marcel Halstenberg,,32," D(CL),M(L)",17(14),1557,1,1,2,0,0.3,79.3,0.8,0,6.5,1.3,0.7,0.6,0.1,0.8,0.6,0,0,0.6,0.3,0.2,0,0.2,0.6,31.3,0.5,1,0,1.33,-0.33,0.08,9,0.15
192,192,Niko Gießelmann,,32," D(CL),M(L)",14(12),1298,0,2,4,0,0.8,70.6,0.8,0,6.5,0.8,0.3,0.6,0,0.9,0.7,0.2,0,0.8,0.2,0.8,0,0.2,0.7,18.8,1,1.3,0,0.91,-0.91,0.06,20,0.05
193,193,Adam Hlozek,,21," AM(CL),FW",16(13),1290,5,3,2,0,1.0,74.4,0.8,2,6.5,0.3,0.2,0.7,0,0.3,0.2,0.1,0,0.6,0.3,0.7,0,0.8,1.5,10.9,0.2,0.3,0,2.49,2.51,0.17,30,0.08
194,194,Odilon Kossounou,,23, D(CR),17(7),1520,0,1,3,0,0.1,82.8,1.3,0,6.5,0.9,1,0.7,0.1,2.3,0.3,0.5,0,0.1,0.3,0.2,0,0.5,0.7,38.7,0,1.2,0,0.14,-0.14,0.01,3,0.05
195,195,Tiago Tomás,,21," AM(CLR),FW",16(11),1295,3,3,2,0,1.3,63.1,0.3,1,6.49,0.4,0,0.5,0,0.2,0.2,0.1,0,0.7,0.7,1.8,0.1,0.9,1.6,10.6,0.5,0.2,0.1,2.47,0.53,0.17,34,0.07
196,196,Simon Terodde,,36, FW,21(11),1825,5,0,5,0,1.4,67.8,2.3,2,6.49,0.5,0.2,1.2,0,0.3,0.3,0.1,0,0.7,0.1,1.1,0.8,0.5,1.3,9.7,0,0.2,0,7.16,-2.16,0.35,44,0.16
197,197,Salih Özcan,,26, M(C),17(9),1574,0,1,6,0,0.1,88.5,0.8,0,6.49,1.2,1.1,1,0,0.7,0.9,0.1,0,0.3,0.2,0.9,0,0.8,0.7,38,0,1.7,0,0.71,-0.71,0.04,3,0.24
198,198,Christoph Kramer,,33, M(C),27(2),2230,0,0,4,0,0.2,83.5,0.9,0,6.49,1.5,0.6,1.3,0.1,1.3,1.1,0.1,0,0.5,0.7,0.4,0.1,1,0.9,41.6,0.1,0.7,0,0.54,-0.54,0.02,6,0.09
199,199,Linton Maina,,24," M(CLR),FW",27(6),2258,3,7,1,0,1.1,77.3,0.0,1,6.49,0.5,0.2,0.5,0,0.3,0.7,0,0,1.1,0.7,0.6,0.5,0.8,1.7,17.6,0.4,0.2,0,4.82,-1.82,0.19,35,0.14
200,200,Josuha Guilavogui,,33," D(C),M(C)",11(12),1173,1,0,4,0,0.3,84.6,1.9,0,6.48,0.8,1,1.3,0.3,2.3,0.5,0.6,1,0.2,0.1,0.3,0.1,0.3,0.3,34.7,0,2,0,0.42,0.58,0.03,6,0.07
201,201,Jens Stage,,27, M(C),21(11),1858,3,3,5,0,0.6,68.1,1.6,1,6.48,1.1,0.5,1,0.1,1,0.8,0.3,0,0.5,0.3,0.6,0,0.3,0.8,18.8,0.1,0.5,0,2.73,0.27,0.13,19,0.14
202,202,Arne Engels,,20, M(C),18,1446,0,3,5,0,0.9,72.1,0.6,1,6.48,1.1,0.8,1.4,0,0.6,0.6,0.3,0,1.3,0.2,1.1,0,0.4,0.4,28.3,1.4,1.7,0.1,0.53,-0.53,0.03,17,0.03
203,203,Jan Thielmann,,21," M(CLR),FW",6(17),858,2,2,5,0,0.6,67.5,0.6,1,6.48,0.4,0.4,0.6,0,0.2,0.4,0.1,0,0.4,0.8,0.8,0.4,0.5,1.7,8.6,0.5,0.2,0,1.47,0.53,0.15,13,0.11
204,204,Joe Scally,,21," D(CLR),M(LR)",25(3),2215,0,0,2,0,0.3,77.4,0.7,0,6.47,1.1,0.3,0.5,0.3,1.9,0.3,0.2,0,0.5,0.4,1.8,0.1,0.5,0.8,33,0.6,1.2,0,0.61,-0.61,0.02,7,0.09
205,205,Amadou Haidara,,26, M(CLR),15(16),1430,2,1,7,0,0.6,83.6,0.8,0,6.47,0.8,0.8,0.9,0,0.6,0.7,0.2,0,0.4,0.3,0.4,0,0.4,0.4,26.2,0,1.1,0.1,2.62,-0.62,0.16,19,0.14
206,206,Pavel Kaderábek,,32," D(R),M(LR)",17(9),1663,1,1,1,0,0.3,68.4,1.8,0,6.47,1,0.5,0.9,0,1.3,0.3,0.1,0,0.7,0.1,0.7,0.1,0.3,0.5,23.3,0.9,0.6,0,1.72,-0.72,0.09,8,0.21
207,207,Benno Schmitz,,29, D(CLR),30(1),2431,1,0,6,0,0.3,63.6,1.0,0,6.46,2.1,0.8,1,0.1,1.8,1.3,0.1,2,0.6,0.1,0.6,0,0.3,0.8,35.5,0.7,1.8,0,0.36,0.64,0.01,10,0.04
208,208,Arne Maier,,25, M(CR),24(6),1972,5,1,3,0,0.9,69.4,0.4,1,6.46,1,0.5,0.4,0.1,0.6,0.3,0,0,0.7,0.5,0.6,0.1,0.9,1.3,19.4,0.5,0.9,0,2.09,2.91,0.1,28,0.07
209,209,Marvin Plattenhardt,,32," D(L),M(L)",29(2),2408,0,2,3,0,0.3,74.7,0.6,1,6.45,1.4,0.5,0.7,0.1,2.1,0.6,0.4,0,1,0.1,1,0,0.2,0.5,25.4,1.1,1.3,0,0.26,-0.26,0.01,8,0.03
