player_name,team_name,Total_Key passes,Long,Short
Felix Agu,Werder Bremen,0.3,0,0.3
Tim Oermann,Bochum,0,0,0
Jean-Manuel Mbom,Werder Bremen,0,0,0
Alexander Sørloth,RB Leipzig,0,0,0
Eniss Shabani,Mainz 05,0,0,0
Jannes Horn,Bochum,0,0,0
Tymoteusz Puchacz,Union Berlin,1,1,0
Soumaïla Coulibaly,Borussia Dortmund,0,0,0
Lukás Ambros,Wolfsburg,0,0,0
Stefan Posch,Hoffenheim,0,0,0
