,Unnamed: 0,player_name,team_name,age,position,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MoM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Was_dribble,Blocks,OwnGoal,key_pass_per_game,dribble_won_per_game,foul_given_game,offside_given_per_game,dispossessed_per_game,turnover_per_game,average_per_pass,corsses_per_game,longpass_per_game,through_ball_per_game,xG,xGDiff,xGPerNinety,totalShots,xGPerShot
296,296,Andrea Consigli,,37, GK,35,3150,0,0,0,0,0.0,76.4,0.3,1,6.32,0,0,0,0,0.7,0,0,0,0,0,0.1,0,0,0,35.4,0,7.8,0,,,,,
297,297,Enzo Ebosse,,25, D(C),9(11),919,0,0,3,0,0.2,84.4,0.8,0,6.31,0.8,0.6,0.5,0,1.2,0.2,0.3,0,0.1,0.2,0.2,0.1,0.2,0.4,24.1,0.1,1.9,0,0.06,-0.06,0.01,3,0.02
298,298,Abdou Harroui,,26, M(CR),5(18),637,2,0,2,0,0.6,84.4,0.4,0,6.31,0.7,0.1,0.6,0,0.4,0.2,0,0,0.3,0.5,0.1,0,0.6,0.5,12.8,0.1,0.1,0,1.57,0.43,0.22,14,0.11
299,299,Ilija Nestorovski,,34, FW,5(16),626,2,1,3,0,0.7,71.6,0.6,0,6.31,0.3,0.1,0.9,0,0.5,0.3,0,0,0.1,0.1,1,0.2,0.1,0.7,7.7,0,0.2,0.1,1.49,0.51,0.21,14,0.11
300,300,Gian Marco Ferrari,,31, D(C),24(9),2221,1,0,5,0,0.2,86.3,1.5,0,6.31,0.7,0.7,0.7,0.9,2.5,0.2,0.6,0,0.1,0,0.9,0,0.1,0.3,38.8,0,3.1,0,0.92,0.08,0.04,8,0.12
301,301,Lorenzo Colombo,,22, FW,18(15),1518,5,2,4,0,1.4,64.4,1.2,0,6.3,0.5,0.1,1.1,0,0.2,0.2,0,0,0.5,0.3,0.5,0.2,1.2,2.4,9.6,0.1,0.2,0,5.9,-0.9,0.35,45,0.13
302,302,Kristian Thorstvedt,,25, M(C),13(18),1133,2,1,5,0,0.6,77.3,0.9,0,6.3,0.5,0.5,0.6,0,0.4,0.4,0.2,0,0.3,0.2,0.7,0,0.4,0.6,15.2,0,0.4,0,2.45,-0.45,0.19,20,0.12
303,303,Yayah Kallon,,22, AM(C),8(14),856,1,1,1,0,0.9,68.7,0.4,0,6.28,0.6,0.4,0.6,0,0.1,0.2,0,0,0.6,0.4,1,0.2,0.7,1.3,9,0.4,0.1,0,1.79,-0.79,0.19,20,0.09
304,304,Giovanni Simeone,,28," AM(R),FW",1(24),389,4,1,1,0,0.6,73.1,0.2,0,6.28,0.5,0,0.3,0,0.2,0.2,0,0,0.2,0.3,0.4,0,0.5,1.1,4.2,0,0.1,0,1.63,2.37,0.38,14,0.12
305,305,Tolgay Arslan,,33, M(C),12(24),1197,1,0,3,0,0.7,83.2,0.2,0,6.28,0.8,0.3,0.4,0,0.2,0.7,0,0,0.4,0.4,1,0,0.5,0.7,15.8,0.1,1.3,0,2.05,-1.05,0.15,25,0.08
306,306,Nicolas Haas,,28, M(C),12(12),1160,1,1,2,0,0.3,76.3,0.3,0,6.27,1.1,0.3,0.8,0,1,0.5,0.2,0,0.4,0,0.5,0,0.4,0.7,16.5,0,0.8,0,1.12,-0.12,0.09,8,0.14
307,307,Federico Bonazzoli,,26," AM(C),FW",12(12),1119,2,1,1,0,1.3,75.4,0.3,0,6.27,0.2,0.1,0.8,0,0,0.4,0,0,0.3,0.5,1.3,0.3,0.5,1.8,14.5,0,1,0,2.41,-0.41,0.19,32,0.08
308,308,Roberto Gagliardini,,30, DMC,7(12),777,0,0,3,1,0.8,84.6,0.8,0,6.27,0.8,0.2,1.1,0,0.6,0.6,0.3,0,0.3,0,0.5,0,0.1,0.5,18.2,0.2,0.4,0.1,0.84,-0.84,0.1,16,0.05
309,309,Emmanuel Gyasi,,30," M(CLR),FW",35,2838,2,0,10,0,1.0,81.6,0.5,0,6.25,0.7,0.2,1.3,0.1,0.7,0.8,0.2,0,0.6,0.2,1.1,0.7,1.2,2.1,20.6,0.1,0.2,0,3.94,-1.94,0.13,34,0.12
310,310,Kristjan Asllani,,22, DMC,5(15),580,0,0,2,0,0.6,90.1,0.0,0,6.25,0.6,0.3,0.3,0,0.2,0.2,0.1,0,0.6,0.1,0.4,0,0.1,0.2,21.7,0.5,1.6,0,0.46,-0.46,0.07,11,0.04
311,311,Andrea Belotti,,30, FW,11(20),1135,0,2,0,0,0.6,68.2,1.2,0,6.25,0.4,0.1,0.7,0,0.2,0.2,0,0,0.5,0.2,1.2,0.2,0.5,1.1,7.9,0,0.1,0,4.23,-4.23,0.34,20,0.21
312,312,Tanguy Ndombélé,,27, M(C),8(22),793,1,0,5,0,0.5,87.9,0.2,0,6.24,0.5,0.2,0.5,0,0.2,0.1,0,0,0.3,0.6,0.8,0,0.6,0.9,19,0,0.2,0,1.06,-0.06,0.12,16,0.07
313,313,Jeison Murillo,,31, D(C),12(8),1058,0,0,4,1,0.2,83.6,1.4,0,6.24,1.1,0.4,0.9,0.5,2,0.5,0.7,1,0.1,0.1,1,0,0.1,0.4,26.5,0,1.7,0,0.18,-0.18,0.01,3,0.06
314,314,Kevin Lasagna,,31," AM(CL),FW",17(9),1575,1,2,2,0,2.0,64.4,0.8,0,6.23,0.5,0.2,0.9,0,0.4,0.3,0,0,0.7,0.5,0.8,0.6,1.3,2,9.1,0.1,0.1,0,4.95,-3.95,0.28,52,0.1
315,315,Demba Seck,,23, AM(C),6(13),516,0,0,0,0,0.5,80.1,0.4,0,6.23,0.3,0.1,0.4,0,0.1,0.1,0.1,0,0.3,0.8,0.9,0.3,0.7,1.3,8.2,0,0,0.1,0.77,-0.77,0.13,10,0.08
316,316,Toma Basic,,27, M(C),4(21),499,1,0,2,0,0.4,77.7,0.6,0,6.22,0.2,0.3,0.5,0,0.3,0.2,0,0,0.3,0.1,0.7,0,0.2,0.5,10.9,0.1,0.1,0,1.3,-0.3,0.23,11,0.12
317,317,Liam Henderson,,28, AM(C),11(14),1004,0,1,9,0,0.5,83.3,0.2,0,6.22,0.5,0.4,1.4,0,0.4,0.7,0.1,0,0.7,0,0.5,0.1,0.2,0.4,20.1,0.4,0.7,0,0.41,-0.41,0.04,12,0.03
318,318,Kristoffer Askildsen,,23, M(C),7(14),724,0,0,3,0,0.5,63.9,1.0,0,6.21,0.3,0.5,1,0,0.3,0.3,0.2,0,0.3,0.1,0.3,0,0.1,0.6,11.6,0.2,0.9,0,0.5,-0.5,0.06,10,0.05
319,319,Giacomo Quagliata,,24, D(L),6(14),693,0,1,0,1,0.5,74.9,0.1,0,6.21,0.5,0.6,0.7,0.1,0.4,0.3,0.1,0,0.7,0.5,0.6,0,0.3,0.5,11.2,0.8,0.4,0,0.41,-0.41,0.05,9,0.05
