Player_name,Team_name,Age,Positions,Apps,Mins,Goals,Assists,Yel,Red,Shoots_pg,Pass_success(%),AerialsWon,MotM,Rating,Tackles,Interceptions,Fouls,Offsides,Clear,Dribbled_past_pg,Blocks,OwnG,Shots_pg,KeyPasses_pg,Dribbles_pg,Fouled,Offsides_pg,Dispossessed_pg,Bad_Controls_pg,Passes_pg,Crosses_pg,Long_pass_pg,Through_pass_pg,xG,Goals-xG,xG_per_90m,Total_shots,xG_per_total_shots
Federico Valverde,Real Madrid,25,M(CLR),29(5),2509,7,4,2,0,1.9,88.4,0.9,4,7.08,0.9,0.5,0.3,0,0.4,0.4,0.1,0,1.9,1.3,0.9,0.4,0.1,0.2,0.6,46.8,0.2,1.7,0,3.94,3.06,0.14,63,0.06
Sergi Darder,Espanyol,30,M(CLR),38,3325,6,3,4,0,1,78.5,0.3,5,7.08,1.8,0.6,0.8,0,0.6,1.2,0.1,0,1,1.9,1.8,2.1,0.1,0.7,1.1,37.5,1.3,2.5,0.1,3.31,2.69,0.09,39,0.08
Enes Ünal,Getafe,26,FW,35,2986,14,3,6,0,2.5,60.9,4.6,5,7.07,0.7,0.2,1.7,0.1,1,0.5,0.1,0,2.5,0.8,0.6,2.2,0.8,1.4,2.5,20.7,0.1,0.2,0.1,11.56,2.44,0.35,88,0.13
Juan Foyth,Villarreal,26,"D(CR),DMC",22(2),1960,1,0,6,0,0.6,87.8,1.5,1,7.06,3,0.8,1.7,0.4,2.4,0.7,0.5,0,0.6,0.5,1.1,0.4,0,0.6,0.9,45.4,0.2,2.9,0,1.38,-0.38,0.06,14,0.1
Isi Palazón,Rayo Vallecano,29,AM(R),36(1),2990,9,5,4,0,2.5,78.9,0.8,3,7.05,1.2,0.5,1,0,0.7,1.1,0.1,0,2.5,1.8,1.4,2.8,0.2,1.8,2.1,31.4,1.5,1.4,0.1,7.86,1.14,0.24,94,0.08
Raphinha,Barcelona,27,"AM(LR),FW",25(11),2087,7,7,8,0,2.2,79.9,0.4,6,7.04,0.8,0.4,0.6,0,0.3,0.6,0,0,2.2,1.6,1.3,1,0.4,0.7,1.5,29,1.2,1.7,0.2,8.74,-1.74,0.38,79,0.11
Toni Kroos,Real Madrid,34,M(C),25(5),2164,2,4,0,1,1,94.6,0.2,1,7.04,1.7,0.8,0.9,0,0.2,1.5,0.1,0,1,1.8,0.3,1.2,0,0.4,0.3,77.7,1.1,6.8,0.1,1.1,0.9,0.05,31,0.04
Aleix García,Girona,26,DMC,26(4),2341,1,5,1,0,1.1,88.9,0.4,2,7.04,1.2,1,0.5,0,0.9,0.6,0.3,0,1.1,2.1,0.4,1,0,0.4,0.6,48.4,2.2,3.3,0.1,1.56,-0.56,0.06,32,0.05
Aurélien Tchouaméni,Real Madrid,24,"D(C),DMC",24(9),2120,0,4,2,0,1.2,93.5,1.5,2,7.04,1.9,1.5,1.1,0.1,1.5,0.5,0.2,0,1.2,0.7,0.8,1.1,0,0.4,0.7,51.1,0,1.2,0.1,1.97,-1.97,0.08,38,0.05
David Gil,Cadiz,30,GK,4,360,0,0,0,0,0,44.7,0,0,7.04,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,28.5,0,8.3,0,,,,,
Conan Ledesma,Cadiz,31,GK,34,3060,0,0,2,0,0,46.8,0.3,5,7.03,0.1,0.1,0,0,1.5,0.1,0,0,0,0,0.1,0.2,0,0,0,28.6,0,7.5,0,0.05,-0.05,0,1,0.05
Éder Militão,Real Madrid,26,D(CR),30(3),2703,5,0,4,0,0.7,88.7,1.9,2,7.03,1.4,1.3,1.1,0.5,3,0.2,1.2,0,0.7,0.2,0.3,1.2,0,0.2,0.5,55.8,0.1,3.4,0,3.53,1.47,0.12,22,0.16
Vedat Muriqi,Mallorca,30,FW,34(1),2953,15,3,6,1,2.2,57.8,5.7,4,7.01,0.3,0.3,1.7,0,2.1,0.3,0.2,0,2.2,0.6,0.3,1.1,0.8,1.3,2.3,23.3,0,0.4,0,13.52,1.48,0.41,76,0.18
Sergio Busquets,Barcelona,35,DMC,28(2),2347,0,4,6,1,0.3,88.7,1.8,0,6.99,1.9,0.9,1,0,1,0.7,0.2,0,0.3,0.8,0.4,1.3,0,0.4,0.6,64.5,0.1,3.8,0.3,0.39,-0.39,0.01,9,0.04
Takefusa Kubo,Real Sociedad,22,"AM(CLR),FW",29(6),2452,9,4,3,0,2.1,75.9,0.5,4,6.98,1.3,0.3,1,0,0.1,0.6,0,0,2.1,1.1,1.4,1.4,0.6,1.2,2.6,22.5,0.5,0.3,0,6.99,2.01,0.26,72,0.1
Guido Rodríguez,Real Betis,30,DMC,33(1),2878,1,0,8,0,0.6,87.4,1.3,3,6.98,3.4,1.2,1.3,0,2,1.4,0.4,1,0.6,0.3,0.6,1.9,0,0.6,0.5,49.1,0,2.6,0.1,1.35,-0.35,0.04,22,0.06
José Gayà,Valencia,28,"D(L),M(L)",31,2716,1,3,4,0,0.7,81,0.8,3,6.98,2.6,0.7,0.4,0.2,1.3,1,0.3,0,0.7,1.9,0.8,0.9,0.2,0.4,0.6,39.5,1.5,2.1,0,2.34,-1.34,0.08,23,0.1
Javi Galán,Celta Vigo,29,"D(L),M(L)",36(1),3163,0,3,6,0,0.4,80.7,0.9,5,6.98,2.8,1.1,1.4,0.2,1.5,1.4,0.1,0,0.4,1.4,1.9,2,0.2,1.1,1.7,41.1,1.1,2.2,0,0.62,-0.62,0.02,13,0.05
Jules Koundé,Barcelona,25,D(CR),28(1),2429,1,3,2,0,0.5,88.8,1.5,1,6.97,1.3,0.7,0.8,0.5,1.9,0.3,0.3,1,0.5,0.6,0.5,0.4,0.1,0.6,0.8,63.9,0.2,2.1,0.1,1.74,-0.74,0.06,14,0.12
José Giménez,Atletico,29,D(CR),26(2),2421,2,1,9,0,0.8,88.8,1.8,2,6.96,1.5,0.9,0.7,0.3,4.8,0.4,0.6,0,0.8,0.3,0.2,0.3,0,0,0.3,47.4,0,4.2,0,2.15,-0.15,0.08,22,0.1
Dani Parejo,Villarreal,35,M(C),37,3289,3,4,6,0,0.8,90.6,0.5,2,6.96,1.9,0.8,0.8,0.1,0.8,1.2,0.3,0,0.8,1.4,0.8,2,0,0.9,0.8,65.1,0.9,4.1,0.1,4.91,-1.91,0.13,30,0.16
Marco Asensio,Real Madrid,28,"AM(CLR),FW",15(16),1436,9,6,1,0,1.9,87.9,0.1,3,6.94,0.5,0.2,0.3,0,0.1,0.4,0.1,0,1.9,1.3,0.7,0.5,0.1,0.4,0.6,22.8,0.6,1,0.1,5.85,3.15,0.37,59,0.1
Thibaut Courtois,Real Madrid,31,GK,31,2790,0,0,0,0,0,83.9,0.3,2,6.94,0,0.1,0,0,0.3,0,0,0,0,0.1,0.1,0.1,0,0,0.1,30.3,0,3.9,0,,,,,
Gerard Moreno,Villarreal,32,"AM(CR),FW",14(7),1227,7,3,4,0,2,75.1,0.9,1,6.94,0.5,0.2,0.5,0,0.5,0.1,0.1,0,2,0.9,1.4,0.7,0.6,0.9,1.5,22.1,0,1,0.1,9.95,-2.95,0.73,43,0.23
Brais Méndez,Real Sociedad,27,"AM(CR),FW",28(6),2418,8,4,6,0,1.8,82.4,0.7,2,6.93,1.7,0.4,1.8,0,0.4,1.2,0.1,0,1.8,1.4,0.4,1.6,0.1,0.9,1.4,34.6,1,1.6,0.2,5.72,2.28,0.21,60,0.1
Loïc Badé,Sevilla,24,D(C),16(3),1448,1,0,4,0,0.2,87.5,1.8,3,6.92,1.4,1.2,0.7,0.5,3.9,0.7,0.7,0,0.2,0.1,0.3,0.2,0,0.1,0.3,44.1,0,1.9,0,0.74,0.26,0.05,4,0.19
Iago Aspas,Celta Vigo,36,"AM(CR),FW",31(6),2868,12,3,5,0,2.1,79,0.8,2,6.91,0.2,0.2,0.4,0,0.6,0.5,0,0,2.1,2.2,0.6,1.6,0.3,1.2,1.4,31.5,0.2,1.6,0.2,11.19,0.81,0.35,78,0.14
Viktor Tsygankov,Girona,26,M(CLR),17(2),1494,3,6,0,0,1,72.9,0.4,1,6.91,0.4,0.4,0.4,0,0.5,0.7,0.1,0,1,1.9,0.9,1.1,0.1,0.8,0.8,29.4,1.1,0.9,0,2.39,0.61,0.14,19,0.13
Ronald Araujo,Barcelona,25,D(CR),21(1),1802,0,2,6,1,0.8,89.1,2.1,0,6.91,1.2,0.5,0.7,1,1.8,0.1,0.3,1,0.8,0.3,0.5,0.8,0,0.3,0.4,56.9,0,3.2,0,2.37,-2.37,0.12,18,0.13
Yeremy Pino,Villarreal,21,AM(LR),31(5),2465,4,5,7,0,1.4,79.5,0.7,2,6.91,1.7,0.4,1.8,0.1,0.7,1,0.1,0,1.4,1.2,1.3,1.5,0.5,1.1,1.6,22.5,0.1,0.6,0.1,7.56,-3.56,0.28,50,0.15
Lucas Robertone,Almeria,27,M(C),34(3),2860,2,7,7,0,1,82.4,0.6,2,6.91,1.4,1.2,0.9,0.1,1.1,1,0.2,0,1,1.4,0.7,2.4,0.1,0.5,1.2,32.7,1.2,2.2,0.2,2.43,-0.43,0.08,37,0.07
Reinildo,Atletico,30,"D(CL),M(L)",22,1860,0,0,4,0,0.3,87.1,1.4,1,6.91,3,1.4,1.5,0,2.4,0.5,0.5,0,0.3,0.4,0.3,1.4,0,0.4,0.9,43.3,0.2,1.2,0,0.53,-0.53,0.03,6,0.09
Félix Garreta,Real Betis,20,Defender,1,90,0,0,0,0,0,87.2,1,0,6.90,1,1,2,3,4,0,1,0,0,0,0,1,0,0,0,39,0,2,0,,,,,
Alejandro Balde,Barcelona,20,"D(LR),M(L)",30(3),2477,1,6,4,0,0.6,91.1,0.6,1,6.90,1.3,0.4,0.8,0.3,0.4,0.5,0.1,0,0.6,0.7,1.5,0.9,0.2,0.7,1.2,42.7,0.7,1.1,0,1.49,-0.49,0.05,19,0.08
Nico Williams,Athletic Club,21,AM(LR),32(4),2675,6,4,3,0,1.7,78.4,0.6,3,6.89,0.9,0.2,0.6,0,0.2,0.6,0.1,0,1.7,1.3,2.3,1,0.4,1.3,2.4,21.4,0.8,0.4,0,6.22,-0.22,0.21,61,0.1
Samuel Chukwueze,Villarreal,24,AM(CR),27(10),2350,6,5,1,0,1.6,78.3,0.4,3,6.89,0.4,0.3,0.5,0,0.4,0.4,0,0,1.6,1.2,2.3,0.9,0.3,0.8,1.8,23.2,0.3,0.6,0.1,6.93,-0.93,0.27,60,0.12
Claudio Bravo,Real Betis,41,GK,12,1080,0,0,2,0,0,55,0.3,1,6.88,0,0.2,0,0,0.7,0,0,0,0,0,0,0,0,0,0,28.9,0,6.5,0,,,,,
Antonio Raíllo,Mallorca,32,D(C),31,2767,2,3,11,1,0.4,83.2,3,1,6.88,1.1,1,1.4,0.4,5.1,0.2,0.9,0,0.4,0.2,0.1,0.7,0.2,0.1,0.3,34.9,0,2.1,0,0.83,1.17,0.03,13,0.06
Nicolas Jackson,Villarreal,22,FW,16(10),1603,12,4,4,1,1.6,76.4,0.5,4,6.87,0.5,0.1,1.2,0,0.1,0.2,0.1,0,1.6,0.8,0.9,1,0.5,1.5,2.1,12.2,0.1,0.3,0,8.31,3.69,0.47,41,0.2
Ayoze Pérez,Real Betis,30,"AM(CLR),FW",17(2),1395,3,1,3,0,1.8,81,0.4,1,6.87,1.6,0.7,1.7,0,0.2,1.6,0,0,1.8,0.7,2.2,1.5,0.1,1.4,2.1,19.7,0,0.2,0.1,4.6,-1.6,0.3,34,0.14
Marc-André ter Stegen,Barcelona,32,GK,38,3349,0,0,0,0,0,82.4,0.2,0,6.86,0,0,0,0,0.6,0,0,0,0,0.1,0,0.1,0,0,0,32.3,0,6.9,0,,,,,
Yannick Carrasco,Atletico,30,"D(L),M(CLR),FW",26(9),2330,7,3,2,0,1.9,84.8,0.1,0,6.85,1,0.3,0.7,0.1,0.5,0.9,0,0,1.9,1.3,1.7,0.6,0.2,1,1.5,26.1,0.7,0.7,0.1,8.21,-1.21,0.32,67,0.12
Umar Sadiq,Almeria,27,FW,3,242,2,0,1,0,2.3,61.8,1.3,0,6.85,0,0,3,0,1,0.3,0,0,2.3,1,1.3,0.7,2.3,3.7,2.3,11.3,0,0,0,1.22,0.78,0.45,7,0.17
Umar Sadiq,Almeria,27,FW,3,242,2,0,1,0,2.3,61.8,1.3,0,6.85,0,0,3,0,1,0.3,0,0,2.3,1,1.3,0.7,2.3,3.7,2.3,11.3,0,0,0,0.67,0.33,0.73,1,0.67
Umar Sadiq,Almeria,27,FW,3,242,2,0,1,0,2.3,61.8,1.3,0,6.85,0,0,3,0,1,0.3,0,0,2.3,1,1.3,0.7,2.3,3.7,2.3,6.5,0,0.5,0,1.22,0.78,0.45,7,0.17
Umar Sadiq,Almeria,27,FW,3,242,2,0,1,0,2.3,61.8,1.3,0,6.85,0,0,3,0,1,0.3,0,0,2.3,1,1.3,0.7,2.3,3.7,2.3,6.5,0,0.5,0,0.67,0.33,0.73,1,0.67
Umar Sadiq,Almeria,27,FW,3,242,2,0,1,0,2.3,61.8,1.3,0,6.85,0,0,3,0,1,0.3,0,0,0.5,0,1,0.5,2,1,3,11.3,0,0,0,1.22,0.78,0.45,7,0.17
Umar Sadiq,Almeria,27,FW,3,242,2,0,1,0,2.3,61.8,1.3,0,6.85,0,0,3,0,1,0.3,0,0,0.5,0,1,0.5,2,1,3,11.3,0,0,0,0.67,0.33,0.73,1,0.67
Umar Sadiq,Almeria,27,FW,3,242,2,0,1,0,2.3,61.8,1.3,0,6.85,0,0,3,0,1,0.3,0,0,0.5,0,1,0.5,2,1,3,6.5,0,0.5,0,1.22,0.78,0.45,7,0.17
Umar Sadiq,Almeria,27,FW,3,242,2,0,1,0,2.3,61.8,1.3,0,6.85,0,0,3,0,1,0.3,0,0,0.5,0,1,0.5,2,1,3,6.5,0,0.5,0,0.67,0.33,0.73,1,0.67
Umar Sadiq,Almeria,27,FW,3,242,2,0,1,0,2.3,61.8,1.3,0,6.85,0.5,0,1.5,0,0,0.5,0,0,2.3,1,1.3,0.7,2.3,3.7,2.3,11.3,0,0,0,1.22,0.78,0.45,7,0.17
Umar Sadiq,Almeria,27,FW,3,242,2,0,1,0,2.3,61.8,1.3,0,6.85,0.5,0,1.5,0,0,0.5,0,0,2.3,1,1.3,0.7,2.3,3.7,2.3,11.3,0,0,0,0.67,0.33,0.73,1,0.67
Umar Sadiq,Almeria,27,FW,3,242,2,0,1,0,2.3,61.8,1.3,0,6.85,0.5,0,1.5,0,0,0.5,0,0,2.3,1,1.3,0.7,2.3,3.7,2.3,6.5,0,0.5,0,1.22,0.78,0.45,7,0.17
Umar Sadiq,Almeria,27,FW,3,242,2,0,1,0,2.3,61.8,1.3,0,6.85,0.5,0,1.5,0,0,0.5,0,0,2.3,1,1.3,0.7,2.3,3.7,2.3,6.5,0,0.5,0,0.67,0.33,0.73,1,0.67
Umar Sadiq,Almeria,27,FW,3,242,2,0,1,0,2.3,61.8,1.3,0,6.85,0.5,0,1.5,0,0,0.5,0,0,0.5,0,1,0.5,2,1,3,11.3,0,0,0,1.22,0.78,0.45,7,0.17
Umar Sadiq,Almeria,27,FW,3,242,2,0,1,0,2.3,61.8,1.3,0,6.85,0.5,0,1.5,0,0,0.5,0,0,0.5,0,1,0.5,2,1,3,11.3,0,0,0,0.67,0.33,0.73,1,0.67
Umar Sadiq,Almeria,27,FW,3,242,2,0,1,0,2.3,61.8,1.3,0,6.85,0.5,0,1.5,0,0,0.5,0,0,0.5,0,1,0.5,2,1,3,6.5,0,0.5,0,1.22,0.78,0.45,7,0.17
Umar Sadiq,Almeria,27,FW,3,242,2,0,1,0,2.3,61.8,1.3,0,6.85,0.5,0,1.5,0,0,0.5,0,0,0.5,0,1,0.5,2,1,3,6.5,0,0.5,0,0.67,0.33,0.73,1,0.67
Umar Sadiq,Real Sociedad,27,FW,1(1),83,1,0,0,0,0.5,100,1,0,6.60,0,0,3,0,1,0.3,0,0,2.3,1,1.3,0.7,2.3,3.7,2.3,11.3,0,0,0,1.22,0.78,0.45,7,0.17
Umar Sadiq,Real Sociedad,27,FW,1(1),83,1,0,0,0,0.5,100,1,0,6.60,0,0,3,0,1,0.3,0,0,2.3,1,1.3,0.7,2.3,3.7,2.3,11.3,0,0,0,0.67,0.33,0.73,1,0.67
Umar Sadiq,Real Sociedad,27,FW,1(1),83,1,0,0,0,0.5,100,1,0,6.60,0,0,3,0,1,0.3,0,0,2.3,1,1.3,0.7,2.3,3.7,2.3,6.5,0,0.5,0,1.22,0.78,0.45,7,0.17
Umar Sadiq,Real Sociedad,27,FW,1(1),83,1,0,0,0,0.5,100,1,0,6.60,0,0,3,0,1,0.3,0,0,2.3,1,1.3,0.7,2.3,3.7,2.3,6.5,0,0.5,0,0.67,0.33,0.73,1,0.67
Umar Sadiq,Real Sociedad,27,FW,1(1),83,1,0,0,0,0.5,100,1,0,6.60,0,0,3,0,1,0.3,0,0,0.5,0,1,0.5,2,1,3,11.3,0,0,0,1.22,0.78,0.45,7,0.17
Umar Sadiq,Real Sociedad,27,FW,1(1),83,1,0,0,0,0.5,100,1,0,6.60,0,0,3,0,1,0.3,0,0,0.5,0,1,0.5,2,1,3,11.3,0,0,0,0.67,0.33,0.73,1,0.67
Umar Sadiq,Real Sociedad,27,FW,1(1),83,1,0,0,0,0.5,100,1,0,6.60,0,0,3,0,1,0.3,0,0,0.5,0,1,0.5,2,1,3,6.5,0,0.5,0,1.22,0.78,0.45,7,0.17
Umar Sadiq,Real Sociedad,27,FW,1(1),83,1,0,0,0,0.5,100,1,0,6.60,0,0,3,0,1,0.3,0,0,0.5,0,1,0.5,2,1,3,6.5,0,0.5,0,0.67,0.33,0.73,1,0.67
Umar Sadiq,Real Sociedad,27,FW,1(1),83,1,0,0,0,0.5,100,1,0,6.60,0.5,0,1.5,0,0,0.5,0,0,2.3,1,1.3,0.7,2.3,3.7,2.3,11.3,0,0,0,1.22,0.78,0.45,7,0.17
Umar Sadiq,Real Sociedad,27,FW,1(1),83,1,0,0,0,0.5,100,1,0,6.60,0.5,0,1.5,0,0,0.5,0,0,2.3,1,1.3,0.7,2.3,3.7,2.3,11.3,0,0,0,0.67,0.33,0.73,1,0.67
Umar Sadiq,Real Sociedad,27,FW,1(1),83,1,0,0,0,0.5,100,1,0,6.60,0.5,0,1.5,0,0,0.5,0,0,2.3,1,1.3,0.7,2.3,3.7,2.3,6.5,0,0.5,0,1.22,0.78,0.45,7,0.17
Umar Sadiq,Real Sociedad,27,FW,1(1),83,1,0,0,0,0.5,100,1,0,6.60,0.5,0,1.5,0,0,0.5,0,0,2.3,1,1.3,0.7,2.3,3.7,2.3,6.5,0,0.5,0,0.67,0.33,0.73,1,0.67
Umar Sadiq,Real Sociedad,27,FW,1(1),83,1,0,0,0,0.5,100,1,0,6.60,0.5,0,1.5,0,0,0.5,0,0,0.5,0,1,0.5,2,1,3,11.3,0,0,0,1.22,0.78,0.45,7,0.17
Umar Sadiq,Real Sociedad,27,FW,1(1),83,1,0,0,0,0.5,100,1,0,6.60,0.5,0,1.5,0,0,0.5,0,0,0.5,0,1,0.5,2,1,3,11.3,0,0,0,0.67,0.33,0.73,1,0.67
Umar Sadiq,Real Sociedad,27,FW,1(1),83,1,0,0,0,0.5,100,1,0,6.60,0.5,0,1.5,0,0,0.5,0,0,0.5,0,1,0.5,2,1,3,6.5,0,0.5,0,1.22,0.78,0.45,7,0.17
Umar Sadiq,Real Sociedad,27,FW,1(1),83,1,0,0,0,0.5,100,1,0,6.60,0.5,0,1.5,0,0,0.5,0,0,0.5,0,1,0.5,2,1,3,6.5,0,0.5,0,0.67,0.33,0.73,1,0.67
Alexander Sørloth,Real Sociedad,28,"AM(R),FW",28(6),2398,12,3,4,0,1.9,69.5,1.8,3,6.85,0.5,0.1,0.9,0.1,0.8,0.2,0,0,1.9,0.9,0.9,0.5,0.5,1.8,2.5,13.8,0.1,0.1,0,14.93,-2.93,0.56,63,0.24
David Silva,Real Sociedad,38,"M(CLR),FW",25(3),1958,2,5,4,0,1.1,86.1,0.4,2,6.85,1.3,0.5,1.1,0,0.6,0.3,0.1,0,1.1,1.3,0.7,1.2,0.1,0.9,1.3,40.4,0.1,1.4,0.2,4.35,-2.35,0.2,30,0.15
Álvaro Morata,Atletico,31,"AM(L),FW",23(13),1906,13,2,4,0,2,64.5,1.6,2,6.85,0.4,0,1.1,0,0.6,0.1,0.1,0,2,0.5,0.6,1.6,0.7,0.7,1.5,11.5,0,0.3,0,12.84,0.16,0.61,71,0.18
Gerard Piqué,Barcelona,37,D(C),5(2),383,0,0,3,1,0.4,92.2,2.9,0,6.85,0.7,0.3,1,0.3,2.7,0,0.1,0,0.4,0.1,0.1,0.3,0,0.1,0.3,54.7,0,4.3,0,0.23,-0.23,0.05,3,0.08
Aitor Fernández,Osasuna,33,GK,21,1890,0,0,1,0,0,61.4,0.1,2,6.85,0,0.1,0,0,1.4,0,0,0,0,0,0,0,0,0,0,33.4,0,10.1,0,,,,,
André Almeida,Valencia,23,"M(C),FW",29(5),2552,2,4,3,0,0.7,84.9,0.4,1,6.84,1.9,0.6,0.9,0,0.4,0.9,0,0,0.7,1.3,1.4,1.2,0,1.4,1.2,36.8,1.1,1.6,0.1,1.7,0.3,0.06,23,0.07
David Soria,Getafe,31,GK,38,3420,0,0,3,0,0,49.7,0.1,6,6.84,0,0,0,0,0.9,0,0,0,0,0.1,0,0.1,0,0,0,27.1,0,11.1,0,,,,,
Gavi,Barcelona,19,AM(CL),30(6),2543,2,4,10,0,0.8,87.5,1.1,0,6.84,1.3,0.5,2.1,0.1,0.6,0.9,0.1,0,0.8,1.1,0.8,2,0.3,0.9,1.6,32.1,0.2,0.9,0.1,2.93,-0.93,0.1,28,0.1
Álex Moreno,Real Betis,30,"D(L),M(L)",15,1350,0,3,1,0,0.9,77.4,0.6,0,6.83,1.9,1.1,1.1,0.4,2.2,1.2,0.3,0,0.9,0.6,0.9,1.3,0.1,0.4,1.9,35.1,0.3,1.2,0,1.34,-1.34,0.09,13,0.1
Iñaki Williams,Athletic Club,29,"AM(CLR),FW",34(2),2853,10,3,2,0,2.4,71.1,0.9,3,6.83,0.6,0.2,0.9,0.1,0.9,0.4,0.1,0,2.4,1.1,1.3,0.9,0.6,1.2,2,19.7,0.3,0.4,0,12.04,-2.04,0.38,85,0.14
Jordi Masip,Real Valladolid,35,GK,28,2508,0,0,4,0,0,66.4,0.3,1,6.83,0,0,0,0,0.5,0.1,0,0,0,0,0,0.2,0,0,0,30,0,6.3,0,,,,,
Giovani Lo Celso,Villarreal,28,"M(CR),FW",14(8),1130,2,3,3,0,1.4,86.5,0.1,2,6.82,1.5,0.3,0.7,0,0.1,0.4,0.1,0,1.4,1.4,1,1.4,0.2,1,1.4,29.6,0.3,2.4,0.3,2.87,-0.87,0.23,30,0.1
Jordi Alba,Barcelona,35,"D(L),M(L)",14(10),1423,2,3,4,1,0.5,86.6,0.3,1,6.82,1,0.5,0.5,0.2,0.6,0.7,0.2,0,0.5,1.6,0.2,0.2,0.4,0.3,0.3,51.1,1,2.1,0.1,0.63,1.37,0.04,13,0.05
Andreas Christensen,Barcelona,28,"D(C),DMC",22(1),1767,1,1,2,0,0.4,94,1.8,0,6.82,0.9,0.9,0.8,0.8,2,0.3,0.5,1,0.4,0.3,0,0.3,0,0,0.4,65,0,2.8,0,0.99,0.01,0.05,10,0.1
Álvaro García,Rayo Vallecano,31,AM(CL),34(1),2890,5,5,7,0,1.5,71.6,0.3,4,6.82,1.4,1,1,0,0.5,0.6,0.1,0,1.5,1.4,0.6,0.9,0.3,0.5,1.5,23.3,0.9,0.6,0,3.44,1.56,0.11,52,0.07
Gabri Veiga,Celta Vigo,21,AM(C),28(8),2308,11,4,6,1,1.7,76.9,0.5,3,6.82,1.2,0.6,1.2,0,0.1,1,0.1,0,1.7,0.8,1.1,1.1,0.1,0.6,1.8,19.5,0.1,0.9,0.1,5.7,5.3,0.22,62,0.09
Iñigo Martínez,Athletic Club,32,D(C),15,1339,1,0,1,0,0.7,81.8,1.7,0,6.81,1.2,1.2,0.9,0.8,3.5,0.2,0.7,0,0.7,0.3,0,0.7,0.2,0.1,0.3,50.9,0,5.3,0,1.12,-0.12,0.08,10,0.11
Samuel Lino,Valencia,24,"D(L),M(LR),FW",33(5),2897,6,1,4,0,2.5,80.4,0.4,2,6.81,1.7,0.5,0.9,0,0.2,1.2,0,0,2.5,0.7,1.4,1.6,0.4,1.5,2.2,27.7,0.2,0.6,0.1,8.24,-2.24,0.26,96,0.09
Juan Miranda,Real Betis,24,D(L),16(5),1475,3,2,1,1,1,76.8,1,2,6.81,1.1,1,0.7,0.5,2.4,0.7,0.3,0,1,1,0.4,1,0,0.4,0.8,29.8,0.7,1.3,0.1,2.5,0.5,0.15,21,0.12
Marcos Llorente,Atletico,29,"D(R),M(CR),FW",21(1),1712,1,2,5,0,1.1,85.9,0.5,1,6.81,1.5,0.8,1.4,0,0.8,0.6,0.1,0,1.1,1.3,0.5,0.6,0.1,0.5,1,32.5,0.2,0.8,0,1.53,-0.53,0.08,24,0.06
Rodrigo De Paul,Atletico,29,"AM(CLR),FW",24(6),1935,2,7,5,0,0.7,84.2,0.2,2,6.81,1.2,0.3,1.1,0,0.1,0.6,0.1,0,0.7,1.6,0.5,1.6,0,0.5,1.1,44.9,0.4,3.3,0.3,1.47,0.53,0.07,21,0.07
Pau Torres,Villarreal,27,D(C),34,3055,1,0,10,0,0.4,85.3,1.7,1,6.80,1.3,0.4,0.6,0.6,4.1,0.4,0.8,1,0.4,0.4,0.8,0.5,0,0.1,0.6,63.6,0,5.4,0.1,2.47,-1.47,0.07,12,0.21
Adri Embarba,Almeria,31,"AM(CLR),FW",18(11),1477,4,3,3,1,1.7,74.8,0.3,3,6.80,1.7,0.3,0.8,0,0.2,0.8,0,0,1.7,1.1,1.6,1,0.3,1.1,1.7,14.5,1.2,0.8,0,3.82,0.18,0.23,48,0.08
Adri Embarba,Almeria,31,"AM(CLR),FW",18(11),1477,4,3,3,1,1.7,74.8,0.3,3,6.80,1.7,0.3,0.8,0,0.2,0.8,0,0,1.7,1.1,1.6,1,0.3,1.1,1.7,14.5,1.2,0.8,0,0.04,-0.04,0.12,2,0.02
Adri Embarba,Almeria,31,"AM(CLR),FW",18(11),1477,4,3,3,1,1.7,74.8,0.3,3,6.80,1.7,0.3,0.8,0,0.2,0.8,0,0,1.7,1.1,1.6,1,0.3,1.1,1.7,4,1,0,0,3.82,0.18,0.23,48,0.08
Adri Embarba,Almeria,31,"AM(CLR),FW",18(11),1477,4,3,3,1,1.7,74.8,0.3,3,6.80,1.7,0.3,0.8,0,0.2,0.8,0,0,1.7,1.1,1.6,1,0.3,1.1,1.7,4,1,0,0,0.04,-0.04,0.12,2,0.02
Adri Embarba,Almeria,31,"AM(CLR),FW",18(11),1477,4,3,3,1,1.7,74.8,0.3,3,6.80,1.7,0.3,0.8,0,0.2,0.8,0,0,2,0,3,1,0,0,2,14.5,1.2,0.8,0,3.82,0.18,0.23,48,0.08
Adri Embarba,Almeria,31,"AM(CLR),FW",18(11),1477,4,3,3,1,1.7,74.8,0.3,3,6.80,1.7,0.3,0.8,0,0.2,0.8,0,0,2,0,3,1,0,0,2,14.5,1.2,0.8,0,0.04,-0.04,0.12,2,0.02
Adri Embarba,Almeria,31,"AM(CLR),FW",18(11),1477,4,3,3,1,1.7,74.8,0.3,3,6.80,1.7,0.3,0.8,0,0.2,0.8,0,0,2,0,3,1,0,0,2,4,1,0,0,3.82,0.18,0.23,48,0.08
Adri Embarba,Almeria,31,"AM(CLR),FW",18(11),1477,4,3,3,1,1.7,74.8,0.3,3,6.80,1.7,0.3,0.8,0,0.2,0.8,0,0,2,0,3,1,0,0,2,4,1,0,0,0.04,-0.04,0.12,2,0.02
