,회사명,채용공고 제목,채용공고 세부 사항,기술 세부 사항,링크
61,(주)딥핑소스,딥러닝 엔지니어 채용,"서울,강남구,경력 3~13년,대졸↑,정규직","딥러닝,C++,Linux,Python,Pytorch",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47925716&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a08c85cb-e366-472e-803d-12046c647840
62,(주)비비파트너스,[웨어러블 의료기기] 생체 신호 기반 딥러닝/머신러닝 모델 개발,"서울,강남구,경력4년↑,대졸↑,정규직","딥러닝,머신러닝,모델링,알고리즘,헬스케어",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47933709&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a08c85cb-e366-472e-803d-12046c647840
63,피앤제이컨설팅,2차전지 생산장비 제조기업 딥러닝 인재 채용,"경기,안성시,경력,대졸↑,정규직","딥러닝,알고리즘,Pandas,Python,Pytorch",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47944434&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a08c85cb-e366-472e-803d-12046c647840
64,한국딥러닝(주),[한국딥러닝] 3D asset 마켓플레이스 플랫폼 PO (Product Owner),"서울,서초구,경력2년↑,대졸↑,정규직","일러스트레이터,Figma,Sketch,경영기획,서비스기획",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47813282&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a08c85cb-e366-472e-803d-12046c647840
65,한국딥러닝(주),[한국딥러닝] PR 담당자,"서울,서초구,경력 2~6년,대졸↑,정규직","기업홍보,광고캠페인,그로스해킹,언론홍보,마케팅",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47815998&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a08c85cb-e366-472e-803d-12046c647840
66,한국딥러닝(주),[한국딥러닝] AI 솔루션 세일즈 파트장,"서울,서초구,경력 7~15년,대졸↑,정규직","기술영업,네트워크영업,솔루션기술영업,IT영업,SI영업",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47816049&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a08c85cb-e366-472e-803d-12046c647840
67,코오롱베니트(주),2024년 코오롱베니트 채용연계형 인턴 모집(AI엔지니어),"경기,과천시,신입,대졸↑,정규직·인턴직","딥러닝,데이터분석가,데이터엔지니어,머신러닝,알고리즘",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47902439&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a08c85cb-e366-472e-803d-12046c647840
68,코오롱베니트(주),2024년 하계 코오롱베니트 채용연계형 인턴 모집,"서울,영등포구,신입,대졸↑,정규직·인턴직","딥러닝,데이터분석가,데이터엔지니어,백엔드/서버개발,정보보안",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47904067&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a08c85cb-e366-472e-803d-12046c647840
69,퓨렌스(주),[퓨렌스] 인공지능(AI) 개발자(경력 및 신입) 채용,"서울,금천구,경력무관,대졸↑,정규직,3,400 만원","딥러닝,머신러닝,AI(인공지능),Tensorflow,AI(인공지능)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47732408&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a08c85cb-e366-472e-803d-12046c647840
70,(주)옥토봇,(주)옥토봇 AI 엔지니어 모집,"서울,강남구,경력무관,대졸↑,정규직·계약직","딥러닝,머신러닝,빅데이터,알고리즘,영상처리",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47727681&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a08c85cb-e366-472e-803d-12046c647840
71,한화비전(주),AI 연구원,"경기전체,경력 3~12년,석사↑,정규직","딥러닝,데이터분석가,데이터엔지니어,데이터마이닝,데이터시각화",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46801516&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a08c85cb-e366-472e-803d-12046c647840
72,(주)뉴블라코리아,[한화그룹 계열사/뉴블라] Machine Learning Engineer,"서울,강남구,경력3년↑,석사↑,정규직","딥러닝,머신러닝,빅데이터,알고리즘,NLP(자연어처리)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47832211&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a08c85cb-e366-472e-803d-12046c647840
73,아이디비(주),AI 개발자 모집,"서울,강남구,경력무관,학력무관,정규직·계약직","딥러닝,머신러닝,AI(인공지능),Python,R",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47584615&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a08c85cb-e366-472e-803d-12046c647840
74,(주)포소드,2024년 상반기 AI 개발자 채용,"서울,영등포구,경력무관,초대졸↑,정규직","딥러닝,머신러닝,영상처리,AI(인공지능),Keras",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47747170&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a08c85cb-e366-472e-803d-12046c647840
75,삼성SDI(주),[소형전지사업부] 경력사원 채용 (AI 및 시뮬레이션 개발),"경기,용인시 기흥구,경력2년↑,학력무관,정규직","딥러닝,머신러닝,AI(인공지능),AI(인공지능),기타제조업",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47874222&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a08c85cb-e366-472e-803d-12046c647840
76,(주)코눈,[C#] Machine Vision 영상처리 개발자 모집,"서울,금천구,경력무관,초대졸↑,정규직","딥러닝,기술지원,데이터엔지니어,유지보수,SE(시스템엔지니어)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47665184&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a08c85cb-e366-472e-803d-12046c647840
77,(주)레이와트,인공지능/머신러닝 연구 개발 경력 채용,"서울,광진구,경력 5~10년,대졸↑,정규직","딥러닝,앱개발,웹개발,SI개발,머신러닝",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47769366&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a08c85cb-e366-472e-803d-12046c647840
78,(주)이든티앤에스,기술연구소 신입/경력사원 채용(Document AI/자연어/생성언어外),"서울,영등포구,신입·경력,대졸↑,정규직","딥러닝,데이터분석가,NLP(자연어처리),NLU(자연어이해),OCR",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47764274&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a08c85cb-e366-472e-803d-12046c647840
79,(주)델타엑스,AI 연구원 및 개발자 모집,"서울,구로구,경력,석사↑,정규직","딥러닝,머신러닝,NLP(자연어처리),AI(인공지능),Python",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47755021&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a08c85cb-e366-472e-803d-12046c647840
80,(주)코맥스,R&D 연구직 신입/경력/병역특례 채용,"경기,성남시 중원구,신입·경력,초대졸↑,정규직","연구원,R&D,전자",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47767856&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
81,(주)트윔,[면접비 지급] 인공지능 기반 머신비전 연구개발,"경기,화성시,신입·경력,대졸↑,정규직","딥러닝,SI개발,머신러닝,빅데이터,솔루션",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47849100&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
82,(주)크리에이츠,AI 비전 엔지니어,"서울,서초구,신입·경력,대졸↑,정규직","딥러닝,데이터분석가,머신러닝,블록체인,빅데이터",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47898471&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
83,쓰리알이노베이션(주),"시계열 데이터 엔지니어링, 데이터 사이언스","서울,서초구,신입·경력,대졸↑,정규직·파트","딥러닝,데이터분석가,데이터엔지니어,앱개발,웹개발",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47584397&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
84,(주)씨어스테크놀로지,의료기기 알고리즘 개발자 신입/경력 채용,"경기,성남시,신입·경력,대졸↑,정규직","딥러닝,알고리즘,S/W,Python,Pytorch",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47828423&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
85,(주)엘로이랩,[AI 초분광 솔루션] AI연구소 AI Product Engineer(신입),"서울,구로구,신입,학력무관,정규직","딥러닝,백엔드/서버개발,프론트엔드,SI개발,머신러닝",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47616814&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
86,(주)플렉싱크,AI사업본부(서울) 채용,"서울,강남구,경력1년↑,대졸↑,정규직","딥러닝,데이터분석가,머신러닝,모델링,빅데이터",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47621837&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
87,(주)씨메스,AI (모델/학습기법) 연구개발 및 운영,"서울,강남구,경력 1~10년,학력무관,정규직","딥러닝,데이터분석가,머신러닝,블록체인,빅데이터",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47443746&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
88,(주)선진,[하림그룹/선진] 인공지능 담당자 채용,"경기,이천시,경력3년↑,대졸↑,정규직","딥러닝,AI(인공지능),모델링,알고리즘,Pytorch",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47744401&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
89,삼성SDI(주),[공정/설비R&D센터] 경력사원 채용 (AI 활용 검사 기술 개발),"경기,용인시 기흥구,경력2년↑,학력무관,정규직","딥러닝,알고리즘,컴퓨터비전,AI(인공지능),알고리즘개발",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47888014&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
90,(주)한싹,(주)한싹 AI센터  R&D Data Scientist 채용,"서울,구로구,경력2년↑,대졸↑,정규직","딥러닝,S/W,AI(인공지능),Flask,Kafka",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47730236&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
91,(주)트루라이트코리아,AI 개발자 채용,"서울,강남구,경력 5~15년,대졸↑,정규직","딥러닝,AI(인공지능),인터넷만화",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47763097&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
92,(주)이노룰스,AI 경력 개발자 모집,"서울전체,경력 5~15년,초대졸↑,정규직","딥러닝,데이터분석가,웹개발,SE(시스템엔지니어),머신러닝",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47768933&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
93,(주)마음에이아이,(주)마음에이아이 LFM AI Scientist 채용,"경기,성남시 수정구,경력무관,학력무관,정규직·인턴직","딥러닝,머신러닝,모델링,Pytorch,SI·시스템통합",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47752072&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
94,(주)크리에이츠,영상처리 개발자,"서울,강남구,경력 3~10년,초대졸↑,정규직","딥러닝,데이터분석가,머신러닝,블록체인,빅데이터",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47829636&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
95,(주)엠에이치엔씨티,[신입/경력] AI 연구원을 모집합니다.,"서울,서대문구,신입·경력,대졸↑,정규직","머신러닝,AI(인공지능),Python,알고리즘,컴퓨터비전",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47730256&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
96,(주)지씨,(지씨 판교지사)데이터 분석 및 AI 엔지니어 채용,"경기,성남시 분당구,경력4년↑,초대졸↑,정규직","AI(인공지능),데이터분석,모델링,Keras,Pytorch",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47720234&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
97,(주)이음인터렉티브,"2024 데이터사이언티스트 및 데이터엔지니어 채용(신입, 경력)","서울,강남구,신입·경력,대졸↑,정규직·기간제,4,300 만원","딥러닝,데이터분석가,데이터엔지니어,데이터시각화,머신러닝",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47942186&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
98,㈜피앤피시큐어,피앤피시큐어 연구개발 부문(소프트웨어 연구 개발 직군) 채용,"서울,강서구,경력무관,학력무관,정규직","딥러닝,기술지원,백엔드/서버개발,보안컨설팅,앱개발",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47813957&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
99,(주)미리디,데이터분석가,"서울전체,경력 1~20년,학력무관,정규직","딥러닝,데이터분석가,백엔드/서버개발,웹개발,SE(시스템엔지니어)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47872992&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
100,(주)인터마인즈,데이터 매니저 (Data Manager) [신입/경력/산업기능요원],"경기,성남시 분당구,경력무관,대졸↑,정규직","딥러닝,데이터엔지니어,AI(인공지능),AWS,Java",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47913071&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
101,㈜리버트론,[정규직] 소프트웨어 개발,"서울,영등포구,경력무관,대졸↑,정규직","딥러닝,기술지원,백엔드/서버개발,유지보수,프론트엔드",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47859614&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
102,(주)하이비젼시스템,차세대연구소 신입 및 경력 모집(설계/HW/SW알고리즘/광학),"경기,성남시 중원구,경력무관,대졸↑,정규직","딥러닝,빅데이터,알고리즘,H/W,MCU",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47824622&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
103,올거나이즈코리아(주),AI Researcher / Engineer,"서울,강남구,신입·경력,학력무관,정규직","딥러닝,데이터분석가,머신러닝,블록체인,빅데이터",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47824995&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
104,(주)핀인사이트,생성형 AI 활용 PoC 프로젝트 미니인턴(주20시간),"서울,영등포구,신입,학력무관,파트,12,500 원","딥러닝,데이터분석가,데이터엔지니어,데이터마이닝,데이터시각화",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47744673&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
105,시스템테이블,[스타트업] AI 웹서비스 백엔드 개발자,"대전,유성구,신입·경력,학력무관,정규직","딥러닝,백엔드/서버개발,웹개발,Node.js,Python",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47752153&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
106,미디어젠(주),[미디어젠(주)] 백엔드/AI모델링 개발자 신입/경력(정규직) 채용,"서울,강서구,신입·경력,초대졸↑,정규직","딥러닝,AI(인공지능),C++,Java,Linux",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47667276&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
107,(주)스톤인테그리티,"인공지능 빅데이터 개발자 / 정규직 / 경력 - 대리, 과장","서울,강남구,경력2년↑,학력무관,정규직,4,000 만원","딥러닝,데이터분석가,데이터엔지니어,백엔드/서버개발,웹개발",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47855235&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
108,(주)자이오넥스,AI기반 공급망관리(SCM) 솔루션 개발 컨설턴트 모집,"서울,마포구,신입,대졸↑,정규직,3,600 만원","딥러닝,데이터엔지니어,백엔드/서버개발,웹개발,유지보수",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47741377&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
109,(주)데이터디자인엔지니어링,Computer Vision Engineer / Researcher,"서울,구로구,경력무관,대졸↑,정규직","딥러닝,데이터엔지니어,백엔드/서버개발,머신러닝,빅데이터",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47863789&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
110,(주)뉴냅스,[주식회사 뉴냅스] AI 개발자 채용 공고,"서울,송파구,경력 2~5년,대졸↑,정규직","딥러닝,머신러닝,빅데이터,AI(인공지능),AI(인공지능)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47681807&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
111,(주)모빅랩,사무보조 모집,"서울,서초구,신입·경력,고졸↑,정규직·기간제","딥러닝,QA/테스터,사무보조,서류관리,경영지원",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47711093&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
112,(주)아이티브에이아이,[SW 개발자] AI/머신비전 기반 자동화 시스템 개발,"경기,용인시 기흥구,경력무관,학력무관,정규직","딥러닝,컴퓨터비전,AI(인공지능),Windows,C#",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47735366&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
113,(주)이노메트릭스,[이노메트릭스] S/W 연구 개발자 모집,"부산,사상구,경력무관,대졸↑,정규직,5,000 만원","딥러닝,머신러닝,DBMS,.NET,파워빌더",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47753157&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
114,(주)트위니,[로봇개발본부] 물류이송로봇 현장S/W개발 담당자(경력) 모집,"대전,유성구,경력무관,학력무관,정규직","딥러닝,네트워크,데이터라벨링,머신러닝,모델링",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47821641&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
115,(주)엔지온시스템,비전검사 / 자동화 검사 / 머신러닝 제어 개발자 정규직 채용,"경기전체,신입·경력,학력무관,정규직","딥러닝,데이터분석가,머신러닝,블록체인,빅데이터",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45274061&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
116,주식회사비욘드로보틱스,"사물 인식, 분류 AI 및 컴퓨터 비전 개발자 정규직 모집","서울,중구,경력무관,대졸↑,정규직","딥러닝,머신러닝,영상처리,컴퓨터비전,C++",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47861548&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
117,SK텔레콤(주),대화형 언어모델 개발자,"서울,종로구,경력3년↑,석사↑,정규직","딥러닝,기술지원,모델링,음성인식,AI(인공지능)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47840158&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
118,(주)브레인데크,LLM(Large Language Model )  PEFT 파인튜닝 엔지니어 모집,"서울,강남구,경력,대졸↑,정규직·무기계약직","딥러닝,데이터분석가,데이터엔지니어,백엔드/서버개발,머신러닝",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47842885&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
119,(주)데이터메이커,ML Engineer,"대전전체,신입·경력,대졸↑,정규직","딥러닝,데이터분석가,SE(시스템엔지니어),머신러닝,블록체인",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=42972081&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=9e91b337-1954-44cd-a94b-5b630085a0ae
120,(주)신룡,(주)신룡 머신비젼(영상처리) 신입/경력 SW 개발자,"경기,화성시,경력무관,학력무관,정규직","딥러닝,영상처리,ASP.NET,C#,C++",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47860999&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
121,(주)가치소프트,2D/3D Vision 및 AI SW개발 프로그래머 채용[세종],"세종특별자치시,경력무관,대졸↑,정규직","딥러닝,머신러닝,알고리즘,영상처리,이미지프로세싱",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47748854&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
122,(주)메디치소프트,AI consultant(AI 컨설턴트) - 책임감이 강한 자,"서울,영등포구,경력,대졸↑,정규직·계약직,4,000 만원","딥러닝,IT컨설팅,머신러닝,빅데이터,솔루션",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47823923&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
123,(주) 스카이브,AI 개발자 경력사원 채용,"서울,서초구,경력2년↑,학력무관,정규직","딥러닝,머신러닝,Keras,Python,Pytorch",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47831052&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
124,(주)엑스페릭스,바이오인식 / OCR 알고리즘 개발,"서울전체,경력 2~7년,대졸↑,정규직","딥러닝,데이터분석가,웹개발,머신러닝,블록체인",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47674672&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=46a5dd8b-dd72-4431-8d11-92afd9711587
