,Unnamed: 0,player_name,team_name,age,position,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MoM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Dribbles allowed,Blocks,OwnGoal,Key_pass_per_game,Dribble,Foul_given_game,Offside_given_per_game,Dispossessed_per_game,Unsuccessful touches,Average_per_pass,Crosses_per_game,Longpass_per_game,Through_ball_per_game,xG,xGDiff,xGPerNinety,totalShots,xGPerShot
303,138,Danilo Pereira,PSG,32," D(C),DMC",27(6),2411,2,0,3,0,0.7,94.6,1.0,0,6.76,1,1.1,0.5,0.4,1.8,0.2,0.6,0,0.1,0.3,0.4,0,0.3,0.4,61.8,0,2.5,0,2.96,-0.96,0.11,22,0.13
304,139,Guillermo Maripán,Monaco,29, D(C),25(1),2160,3,0,4,1,0.6,87.5,1.8,1,6.76,1.8,1.5,1,0.4,3.2,0.6,1,1,0.1,0,0.3,0,0.2,0.3,44.6,0,3,0,1.8,1.2,0.08,16,0.11
305,140,Nordi Mukiele,PSG,26," D(CR),M(R)",12(7),1133,0,3,0,0,0.6,88.4,1.1,1,6.76,1.6,0.7,0.8,0.1,0.8,0.5,0.5,0,0.5,0.3,0.7,0.1,0.6,0.6,31.7,0.1,0.6,0,0.98,-0.98,0.08,11,0.09
306,141,Youcef Atal,Nice,27," D(R),M(R)",8(10),777,1,0,1,0,0.7,83.6,0.5,1,6.76,2.1,0.8,0.5,0,0.7,0.5,0,0,0.6,1.1,0.8,0.2,0.3,0.6,22.4,0.4,1.2,0,1.28,-0.28,0.15,12,0.11
307,142,Melvin Bard,Nice,23," D(L),M(L)",28(5),2460,0,0,6,0,0.2,82.3,1.0,0,6.75,2.9,1.9,0.9,0.2,1,0.9,0.1,0,0.3,0.7,0.6,0.1,0.5,0.7,37.3,0.3,1.2,0,0.31,-0.31,0.01,7,0.04
308,143,Sinaly Diomandé,Lyon,23, D(CR),22(2),1959,0,0,2,1,0.4,85.6,2.3,0,6.75,1.8,2,1,0.5,2.9,0.8,0.5,0,0.1,0.4,0.9,0,0.2,0.8,58.8,0,2.4,0,1.06,-1.06,0.05,10,0.11
309,144,Alidu Seidu,Clermont Foot,23, D(CR),28,2463,0,0,10,1,0.2,86.8,0.9,0,6.75,1.9,1.9,1.2,0.1,1.7,0.7,0.5,0,0.3,1.1,2.5,0,0.5,1.2,43.7,0.2,2.2,0,0.1,-0.1,0,6,0.02
310,145,Faitout Maouassa,Montpellier,25," D(L),M(LR)",23(10),1935,5,5,0,0,1.0,69.7,0.4,0,6.75,1.6,0.6,1,0,0.5,0.7,0.1,0,0.7,0.8,0.9,0.1,0.7,1,14.3,0.7,0.5,0,3.46,1.54,0.16,34,0.1
311,146,Jimmy Cabot,Lens,30, M(LR),5(6),508,0,1,2,0,0.5,83.4,0.3,2,6.75,1.8,0.4,1.3,0,1,1.3,0,0,1.5,1.1,0,0.1,0.5,2.4,23,1.2,1.2,0.1,0.3,-0.3,0.05,5,0.06
312,147,Sead Kolasinac,Marseille,30," D(CL),DMC,M(L)",26(7),2219,4,1,3,0,0.7,86.3,1.2,2,6.74,1.6,1.3,1.3,0.1,1.1,0.4,0.1,0,0.3,0.1,0.5,0.1,0.2,0.8,38.3,0.2,0.8,0,4.61,-0.61,0.19,22,0.21
313,148,Vitinha,PSG,24, M(C),29(7),2461,2,3,3,0,0.9,92.4,0.1,0,6.74,1.6,0.7,0.9,0,0.4,1.6,0.1,0,0.8,0.9,0.5,0,0.9,0.9,53.4,0.1,1.3,0.1,3.17,-1.17,0.12,31,0.1
314,149,Christopher Jullien,Montpellier,31, D(C),30,2696,0,2,5,0,0.6,83.1,2.9,0,6.74,1.5,1.4,1.1,0.2,3.7,0.8,0.6,0,0.2,0.2,0.2,0.1,0.1,0.5,35.3,0,2.7,0,1.2,-1.2,0.04,17,0.07
315,150,Saîf-Eddine Khaoui,Clermont Foot,29, AM(CR),23(11),2036,7,3,4,0,1.4,73.1,0.4,2,6.74,1.4,1,0.7,0,0.2,0.9,0.1,0,1.1,0.7,1.1,0.2,0.7,1.3,19.1,0.3,0.7,0,5.34,1.66,0.24,47,0.11
316,151,Jérémy Le Douaron,Brest,26," AM(L),FW",24(8),2080,10,3,1,0,1.7,73.0,1.9,2,6.73,0.5,0.3,1,0,0.8,0.8,0.1,0,0.5,0.7,1.1,0.3,1.1,2.3,11,0.2,0.1,0,8.88,1.12,0.38,55,0.16
